STNAM,FIPST,LEAID,leanm10,ALL_MTH04numvalid_1011,ALL_MTH04pctprof_1011,ECD_MTH04numvalid_1011,ECD_MTH04pctprof_1011,HOM_MTH04numvalid_1011,HOM_MTH04pctprof_1011,ALL_MTH08numvalid_1011,ALL_MTH08pctprof_1011,ECD_MTH08numvalid_1011,ECD_MTH08pctprof_1011,HOM_MTH08numvalid_1011,HOM_MTH08pctprof_1011
TEXAS,48,4816710,DENISON ISD,327.0,87.0,213.0,82.0,2.0,,341.0,89.0,208.0,87.0,3.0,
TEXAS,48,4816740,DENTON ISD,1877.0,93.0,801.0,88.0,12.0,25.0,1691.0,91.0,697.0,86.0,33.0,74.0
TEXAS,48,4816770,DENVER CITY ISD,111.0,87.0,68.0,82.0,,,87.0,48.0,49.0,45.0,,
TEXAS,48,4816860,DESOTO ISD,645.0,86.0,446.0,83.0,2.0,,764.0,78.0,506.0,77.0,,
TEXAS,48,4816890,DETROIT ISD,36.0,64.0,20.0,70.0,,,29.0,40.0,21.0,70.0,,
TEXAS,48,4816920,DEVERS ISD,13.0,25.0,5.0,,,,17.0,40.0,7.0,25.0,,
TEXAS,48,4816950,DEVINE ISD,149.0,82.0,93.0,82.0,,,154.0,87.0,89.0,82.0,,
TEXAS,48,4816980,DEW ISD,28.0,40.0,11.0,25.0,,,12.0,25.0,6.0,25.0,,
TEXAS,48,4817010,DEWEYVILLE ISD,50.0,84.0,25.0,70.0,,,48.0,45.0,18.0,40.0,,
TEXAS,48,4817040,DIBOLL ISD,140.0,77.0,92.0,72.0,1.0,,126.0,92.0,99.0,92.0,2.0,
TEXAS,48,4817070,DICKINSON ISD,687.0,90.0,447.0,89.0,20.0,40.0,646.0,89.0,351.0,85.0,9.0,25.0
TEXAS,48,4817100,DILLEY ISD,86.0,67.0,68.0,62.0,,,61.0,82.0,49.0,84.0,,
TEXAS,48,4817130,DIME BOX ISD,11.0,25.0,10.0,25.0,,,19.0,40.0,13.0,25.0,,
TEXAS,48,4817160,DIMMITT ISD,83.0,87.0,77.0,87.0,,,95.0,82.0,70.0,77.0,,
TEXAS,48,4817190,DIVIDE ISD,,,,,,,,,,,,
TEXAS,48,4817280,DODD CITY ISD,27.0,40.0,12.0,25.0,,,24.0,40.0,5.0,,,
TEXAS,48,4817390,DONNA ISD,1258.0,78.0,1229.0,78.0,8.0,25.0,1053.0,77.0,1021.0,77.0,1.0,
TEXAS,48,4817400,DOSS CONSOLIDATED CSD,4.0,,,,,,,,,,,
TEXAS,48,4817460,DOUGLASS ISD,32.0,45.0,14.0,25.0,,,35.0,45.0,9.0,25.0,,
TEXAS,48,4817550,DRISCOLL ISD,30.0,40.0,23.0,40.0,,,27.0,40.0,17.0,40.0,,
TEXAS,48,4817580,DUBLIN ISD,102.0,52.0,77.0,47.0,,,85.0,87.0,61.0,87.0,,
TEXAS,48,4817610,DUMAS ISD,326.0,80.0,219.0,72.0,4.0,,297.0,82.0,192.0,77.0,2.0,
TEXAS,48,4817640,DUNCANVILLE ISD,985.0,81.0,772.0,80.0,1.0,,1046.0,89.0,756.0,89.0,,
TEXAS,48,4817700,EAGLE MT-SAGINAW ISD,1263.0,87.0,558.0,84.0,5.0,,1229.0,89.0,490.0,82.0,,
TEXAS,48,4817730,EAGLE PASS ISD,1139.0,90.0,967.0,90.0,17.0,70.0,1045.0,87.0,867.0,85.0,8.0,25.0
TEXAS,48,4817760,EANES ISD,560.0,98.0,29.0,40.0,,,576.0,50.0,14.0,25.0,,
TEXAS,48,4817790,EARLY ISD,99.0,92.0,41.0,45.0,,,99.0,48.0,45.0,45.0,,
TEXAS,48,4817830,EAST BERNARD ISD,73.0,48.0,26.0,40.0,,,60.0,45.0,14.0,25.0,,
TEXAS,48,4817850,EAST CENTRAL ISD,710.0,78.0,495.0,75.0,32.0,64.0,773.0,84.0,464.0,82.0,22.0,40.0
TEXAS,48,4817880,EAST CHAMBERS ISD,112.0,87.0,54.0,84.0,,,88.0,92.0,36.0,84.0,,
TEXAS,48,4817960,EASTLAND ISD,93.0,87.0,56.0,84.0,2.0,,89.0,92.0,40.0,84.0,6.0,25.0
TEXAS,48,4818000,ECTOR COUNTY ISD,2265.0,79.0,1531.0,76.0,60.0,54.0,1985.0,75.0,1122.0,68.0,40.0,54.0
TEXAS,48,4818030,ECTOR ISD,19.0,70.0,6.0,25.0,,,18.0,40.0,10.0,25.0,,
TEXAS,48,4818060,EDCOUCH-ELSA ISD,416.0,90.0,413.0,90.0,8.0,25.0,396.0,80.0,390.0,80.0,14.0,25.0
TEXAS,48,4818070,EDEN CISD,15.0,25.0,12.0,25.0,,,18.0,40.0,12.0,25.0,,
TEXAS,48,4818120,EDGEWOOD ISD,56.0,84.0,35.0,84.0,,,72.0,92.0,37.0,45.0,,
TEXAS,48,4818150,EDGEWOOD ISD,935.0,81.0,894.0,81.0,9.0,25.0,759.0,67.0,656.0,67.0,8.0,25.0
TEXAS,48,4818180,EDINBURG CISD,2612.0,92.0,2176.0,91.0,3.0,,2390.0,83.0,2024.0,81.0,2.0,
TEXAS,48,4818210,EDNA ISD,94.0,67.0,62.0,62.0,1.0,,106.0,92.0,57.0,45.0,6.0,25.0
TEXAS,48,4818280,EL CAMPO ISD,271.0,87.0,196.0,87.0,,,249.0,87.0,167.0,82.0,1.0,
TEXAS,48,4818300,EL PASO ISD,4642.0,90.0,3392.0,89.0,87.0,77.0,4655.0,84.0,3299.0,81.0,80.0,62.0
TEXAS,48,4818330,ELECTRA ISD,38.0,74.0,21.0,70.0,,,33.0,74.0,18.0,40.0,5.0,
TEXAS,48,4818360,ELGIN ISD,282.0,82.0,200.0,82.0,8.0,25.0,320.0,75.0,219.0,72.0,16.0,40.0
TEXAS,48,4818390,ELKHART ISD,96.0,92.0,58.0,45.0,,,85.0,48.0,35.0,45.0,,
TEXAS,48,4818480,ELYSIAN FIELDS ISD,77.0,82.0,42.0,84.0,,,91.0,87.0,34.0,74.0,,
TEXAS,48,4818540,ENNIS ISD,413.0,85.0,290.0,82.0,10.0,25.0,420.0,86.0,243.0,82.0,5.0,
TEXAS,48,4818600,ERA ISD,27.0,40.0,6.0,25.0,,,41.0,45.0,10.0,25.0,,
TEXAS,48,4818660,ETOILE ISD,12.0,25.0,7.0,25.0,,,9.0,25.0,6.0,25.0,,
TEXAS,48,4818690,EULA ISD,40.0,84.0,15.0,25.0,,,33.0,45.0,17.0,40.0,,
TEXAS,48,4818720,EUSTACE ISD,119.0,92.0,89.0,92.0,,,93.0,87.0,60.0,84.0,,
TEXAS,48,4818750,EVADALE ISD,29.0,70.0,10.0,25.0,,,29.0,40.0,6.0,25.0,,
TEXAS,48,4818780,EVANT ISD,18.0,50.0,12.0,25.0,,,17.0,40.0,10.0,25.0,,
TEXAS,48,4818810,EVERMAN ISD,386.0,93.0,338.0,93.0,12.0,25.0,393.0,74.0,341.0,74.0,22.0,70.0
TEXAS,48,4818840,EXCELSIOR ISD,14.0,25.0,6.0,25.0,,,3.0,,2.0,,,
TEXAS,48,4818890,EZZELL ISD,9.0,25.0,4.0,,,,3.0,,1.0,,,
TEXAS,48,4818900,FABENS ISD,194.0,87.0,175.0,87.0,3.0,,195.0,82.0,171.0,82.0,2.0,
TEXAS,48,4818940,FAIRFIELD ISD,137.0,92.0,72.0,92.0,,,120.0,92.0,66.0,87.0,,
TEXAS,48,4819020,FALLS CITY ISD,22.0,40.0,6.0,25.0,,,23.0,40.0,5.0,,,
TEXAS,48,4819050,FANNINDEL ISD,15.0,25.0,14.0,25.0,,,13.0,25.0,10.0,25.0,,
TEXAS,48,4819080,FARMERSVILLE ISD,99.0,92.0,42.0,45.0,,,127.0,92.0,58.0,84.0,,
TEXAS,48,4819110,FARWELL ISD,41.0,45.0,27.0,40.0,,,38.0,84.0,23.0,40.0,,
TEXAS,48,4819140,FAYETTEVILLE ISD,19.0,40.0,3.0,,,,16.0,40.0,4.0,,,
TEXAS,48,4819170,FERRIS ISD,198.0,77.0,156.0,77.0,,,185.0,77.0,137.0,72.0,,
TEXAS,48,4819280,FLATONIA ISD,43.0,45.0,32.0,45.0,1.0,,44.0,45.0,22.0,40.0,1.0,
TEXAS,48,4819320,FLORENCE ISD,63.0,77.0,41.0,74.0,1.0,,84.0,87.0,35.0,45.0,1.0,
TEXAS,48,4819350,FLORESVILLE ISD,269.0,92.0,157.0,87.0,2.0,,276.0,48.0,131.0,48.0,,
TEXAS,48,4819380,FLOUR BLUFF ISD,381.0,91.0,196.0,87.0,4.0,,472.0,93.0,182.0,92.0,16.0,40.0
TEXAS,48,4819440,FLOYDADA ISD,56.0,84.0,39.0,84.0,,,59.0,84.0,43.0,74.0,,
TEXAS,48,4819500,FOLLETT ISD,14.0,25.0,4.0,,,,16.0,40.0,8.0,25.0,,
TEXAS,48,4819530,FORESTBURG ISD,18.0,40.0,7.0,25.0,,,16.0,40.0,7.0,25.0,,
TEXAS,48,4819560,FORNEY ISD,657.0,94.0,181.0,92.0,,,669.0,94.0,171.0,82.0,,
TEXAS,48,4819620,FORSAN ISD,52.0,45.0,19.0,40.0,1.0,,53.0,84.0,14.0,25.0,1.0,
TEXAS,48,4819650,FORT BEND ISD,5179.0,90.0,2049.0,85.0,27.0,40.0,5611.0,91.0,2025.0,84.0,28.0,70.0
TEXAS,48,4819700,FORT WORTH ISD,6580.0,81.0,5494.0,79.0,35.0,84.0,5348.0,74.0,4144.0,72.0,25.0,50.0
TEXAS,48,4819740,FRANKLIN ISD,81.0,92.0,31.0,84.0,,,78.0,48.0,32.0,45.0,,
TEXAS,48,4819770,FRANKSTON ISD,52.0,45.0,24.0,40.0,,,53.0,74.0,34.0,74.0,,
TEXAS,48,4819820,FREER ISD,62.0,82.0,46.0,74.0,1.0,,64.0,72.0,41.0,64.0,,
TEXAS,48,4819830,FRENSHIP ISD,653.0,96.0,254.0,92.0,8.0,25.0,550.0,94.0,176.0,87.0,7.0,25.0
TEXAS,48,4819840,FREDERICKSBURG ISD,197.0,92.0,117.0,92.0,,,207.0,87.0,110.0,77.0,,
TEXAS,48,4819950,FRIENDSWOOD ISD,424.0,97.0,39.0,45.0,,,511.0,50.0,38.0,45.0,,
TEXAS,48,4819980,FRIONA ISD,90.0,77.0,76.0,72.0,2.0,,98.0,92.0,49.0,84.0,,
TEXAS,48,4820010,FRISCO ISD,3309.0,96.0,394.0,89.0,15.0,25.0,2570.0,50.0,383.0,97.0,10.0,25.0
TEXAS,48,4820040,FROST ISD,26.0,40.0,14.0,25.0,,,24.0,40.0,23.0,40.0,,
TEXAS,48,4820070,FRUITVALE ISD,37.0,64.0,28.0,50.0,1.0,,23.0,70.0,16.0,70.0,1.0,
TEXAS,48,4820100,FT DAVIS ISD,17.0,50.0,5.0,,,,21.0,70.0,9.0,25.0,,
TEXAS,48,4820130,FT HANCOCK ISD,30.0,70.0,30.0,70.0,,,36.0,84.0,32.0,74.0,,
TEXAS,48,4820160,FT SAM HOUSTON ISD,113.0,82.0,31.0,84.0,,,114.0,92.0,34.0,84.0,,
TEXAS,48,4820190,FORT STOCKTON ISD,197.0,82.0,129.0,72.0,,,167.0,87.0,112.0,82.0,,
TEXAS,48,4820220,GAINESVILLE ISD,217.0,67.0,176.0,67.0,,,165.0,82.0,133.0,77.0,,
TEXAS,48,4820250,GALENA PARK ISD,1562.0,92.0,1305.0,92.0,47.0,84.0,1672.0,90.0,1324.0,90.0,38.0,74.0
TEXAS,48,4820280,GALVESTON ISD,433.0,80.0,337.0,79.0,1.0,,398.0,81.0,287.0,77.0,37.0,74.0
TEXAS,48,4820310,GANADO ISD,56.0,45.0,34.0,45.0,,,56.0,84.0,35.0,84.0,,
TEXAS,48,4820340,GARLAND ISD,4379.0,91.0,2812.0,90.0,,,4346.0,87.0,2563.0,84.0,3.0,
TEXAS,48,4820370,GARNER ISD,17.0,40.0,14.0,25.0,,,9.0,25.0,6.0,25.0,,
TEXAS,48,4820400,GARRISON ISD,48.0,84.0,25.0,70.0,,,50.0,45.0,27.0,40.0,,
TEXAS,48,4820460,GARY ISD,20.0,40.0,10.0,25.0,,,30.0,40.0,10.0,25.0,,
TEXAS,48,4820500,GATESVILLE ISD,251.0,77.0,121.0,67.0,,,216.0,87.0,96.0,82.0,,
TEXAS,48,4820520,GAUSE ISD,22.0,40.0,14.0,25.0,,,20.0,40.0,11.0,25.0,,
TEXAS,48,4820550,GEORGE WEST ISD,84.0,92.0,43.0,84.0,,,79.0,82.0,37.0,74.0,1.0,
TEXAS,48,4820600,GEORGETOWN ISD,766.0,91.0,367.0,85.0,21.0,70.0,752.0,91.0,329.0,85.0,5.0,
TEXAS,48,4820610,GHOLSON ISD,15.0,25.0,11.0,25.0,,,14.0,25.0,11.0,25.0,,
TEXAS,48,4820640,GIDDINGS ISD,125.0,72.0,103.0,77.0,16.0,40.0,164.0,87.0,106.0,82.0,7.0,25.0
TEXAS,48,4820700,GILMER ISD,179.0,82.0,113.0,82.0,,,164.0,92.0,7.0,25.0,1.0,
TEXAS,48,4820760,GLADEWATER ISD,145.0,82.0,93.0,72.0,3.0,,155.0,87.0,103.0,87.0,,
TEXAS,48,4820790,GLASSCOCK COUNTY ISD,20.0,40.0,8.0,25.0,,,22.0,40.0,12.0,25.0,,
TEXAS,48,4820850,GLEN ROSE ISD,120.0,48.0,51.0,45.0,,,127.0,92.0,55.0,84.0,,
TEXAS,48,4820960,GODLEY ISD,127.0,82.0,72.0,77.0,1.0,,139.0,87.0,75.0,82.0,1.0,
TEXAS,48,4820970,GOLD BURG ISD,6.0,25.0,5.0,,,,12.0,25.0,9.0,25.0,,
TEXAS,48,4821000,GOLDTHWAITE ISD,43.0,84.0,18.0,70.0,,,49.0,45.0,22.0,40.0,,
TEXAS,48,4821030,GOLIAD ISD,104.0,87.0,61.0,87.0,1.0,,105.0,87.0,51.0,84.0,,
TEXAS,48,4821060,GONZALES ISD,185.0,87.0,147.0,87.0,,,174.0,87.0,128.0,82.0,,
TEXAS,48,4821090,GOODRICH ISD,17.0,70.0,15.0,25.0,,,16.0,70.0,12.0,25.0,,
TEXAS,48,4821150,GOOSE CREEK CISD,1564.0,84.0,1089.0,82.0,30.0,40.0,1517.0,93.0,946.0,92.0,31.0,84.0
TEXAS,48,4821180,GORDON ISD,20.0,40.0,10.0,25.0,,,14.0,25.0,5.0,,,
TEXAS,48,4821270,GORMAN ISD,22.0,70.0,16.0,70.0,3.0,,22.0,70.0,12.0,25.0,2.0,
TEXAS,48,4821300,GRADY ISD,18.0,70.0,8.0,25.0,,,20.0,40.0,5.0,,,
TEXAS,48,4821330,GRAFORD ISD,24.0,40.0,17.0,40.0,,,21.0,70.0,11.0,25.0,,
TEXAS,48,4821360,GRAHAM ISD,171.0,82.0,87.0,77.0,1.0,,177.0,82.0,93.0,77.0,3.0,
TEXAS,48,4821390,GRANBURY ISD,457.0,91.0,234.0,87.0,6.0,25.0,500.0,93.0,229.0,87.0,3.0,
TEXAS,48,4821420,GRAND PRAIRIE ISD,1986.0,89.0,1512.0,88.0,61.0,87.0,1976.0,85.0,1424.0,82.0,42.0,84.0
TEXAS,48,4821450,GRAND SALINE ISD,86.0,72.0,58.0,74.0,,,78.0,82.0,42.0,74.0,,
TEXAS,48,4821480,GRANDFALLS-ROYALTY ISD,9.0,25.0,6.0,25.0,,,7.0,25.0,3.0,,,
TEXAS,48,4821540,GRANDVIEW ISD,80.0,48.0,42.0,45.0,,,87.0,48.0,36.0,45.0,1.0,
TEXAS,48,4821560,GRANDVIEW-HOPKINS ISD,6.0,25.0,,,,,,,,,,
TEXAS,48,4821590,GRANGER ISD,27.0,40.0,20.0,40.0,,,32.0,45.0,18.0,40.0,,
TEXAS,48,4821600,GRAPE CREEK ISD,88.0,72.0,53.0,64.0,,,75.0,92.0,53.0,84.0,,
TEXAS,48,4821630,GRAPELAND ISD,35.0,45.0,24.0,40.0,,,35.0,84.0,13.0,25.0,1.0,
TEXAS,48,4821660,GRAPEVINE-COLLEYVILLE ISD,938.0,95.0,237.0,87.0,1.0,,1140.0,94.0,200.0,82.0,10.0,25.0
TEXAS,48,4821720,GREENVILLE ISD,399.0,78.0,265.0,72.0,15.0,25.0,319.0,72.0,202.0,67.0,7.0,25.0
TEXAS,48,4821750,GREENWOOD ISD,132.0,82.0,52.0,74.0,5.0,,115.0,48.0,30.0,40.0,,
TEXAS,48,4821780,GREGORY-PORTLAND ISD,332.0,94.0,152.0,92.0,4.0,,345.0,93.0,144.0,87.0,3.0,
TEXAS,48,4821810,GROESBECK ISD,123.0,82.0,82.0,77.0,,,112.0,87.0,53.0,84.0,,
TEXAS,48,4821840,GROOM ISD,12.0,25.0,3.0,,,,13.0,25.0,3.0,,,
TEXAS,48,4821900,GROVETON ISD,55.0,74.0,35.0,64.0,,,61.0,82.0,34.0,74.0,,
TEXAS,48,4821930,GRUVER ISD,26.0,40.0,21.0,40.0,,,33.0,45.0,19.0,40.0,,
TEXAS,48,4821960,GUNTER ISD,55.0,45.0,12.0,25.0,,,72.0,48.0,19.0,40.0,,
TEXAS,48,4821990,GUSTINE ISD,13.0,25.0,11.0,25.0,1.0,,19.0,40.0,13.0,25.0,3.0,
TEXAS,48,4822020,GUTHRIE CSD,9.0,25.0,2.0,,,,11.0,25.0,2.0,,,
TEXAS,48,4822050,HALE CENTER ISD,43.0,45.0,29.0,40.0,,,49.0,74.0,36.0,64.0,,
TEXAS,48,4822120,HALLETTSVILLE ISD,53.0,45.0,29.0,40.0,,,64.0,48.0,21.0,40.0,,
TEXAS,48,4822140,HALLSBURG ISD,15.0,25.0,8.0,25.0,,,,,,,,
TEXAS,48,4822170,HALLSVILLE ISD,337.0,96.0,150.0,92.0,3.0,,332.0,96.0,115.0,48.0,,
TEXAS,48,4822230,HAMILTON ISD,57.0,84.0,32.0,84.0,,,84.0,87.0,40.0,84.0,1.0,
TEXAS,48,4822260,HAMLIN ISD,36.0,45.0,21.0,40.0,8.0,25.0,44.0,84.0,24.0,70.0,8.0,25.0
TEXAS,48,4822320,HAMSHIRE-FANNETT ISD,122.0,92.0,48.0,45.0,,,147.0,48.0,40.0,45.0,,
TEXAS,48,4822350,HAPPY ISD,19.0,40.0,8.0,25.0,,,20.0,40.0,9.0,25.0,,
TEXAS,48,4822380,HARDIN ISD,89.0,72.0,67.0,67.0,,,109.0,92.0,72.0,92.0,,
TEXAS,48,4822410,HARDIN-JEFFERSON ISD,138.0,87.0,63.0,82.0,1.0,,184.0,48.0,46.0,45.0,,
TEXAS,48,4822470,HARLANDALE ISD,1033.0,86.0,961.0,86.0,13.0,25.0,1038.0,82.0,893.0,81.0,22.0,70.0
TEXAS,48,4822500,HARLETON ISD,43.0,45.0,19.0,40.0,,,49.0,45.0,17.0,40.0,,
TEXAS,48,4822530,HARLINGEN CISD,1425.0,88.0,1126.0,86.0,6.0,25.0,1233.0,84.0,907.0,83.0,2.0,
TEXAS,48,4822560,HARMONY ISD,78.0,82.0,42.0,64.0,,,88.0,92.0,40.0,84.0,,
TEXAS,48,4822590,HARPER ISD,41.0,45.0,18.0,40.0,,,55.0,45.0,18.0,40.0,,
TEXAS,48,4822620,HARROLD ISD,5.0,,4.0,,,,10.0,25.0,7.0,25.0,,
TEXAS,48,4822650,HART ISD,28.0,50.0,25.0,70.0,,,13.0,25.0,9.0,25.0,,
TEXAS,48,4822680,HARTLEY ISD,10.0,25.0,7.0,25.0,,,14.0,25.0,8.0,25.0,,
TEXAS,48,4822710,HARTS BLUFF ISD,47.0,45.0,25.0,40.0,1.0,,43.0,45.0,23.0,40.0,2.0,
TEXAS,48,4822740,HASKELL CISD,42.0,74.0,30.0,70.0,,,39.0,84.0,23.0,40.0,,
TEXAS,48,4822770,HAWKINS ISD,67.0,77.0,41.0,74.0,,,53.0,84.0,32.0,84.0,,
TEXAS,48,4822800,HAWLEY ISD,56.0,45.0,26.0,40.0,4.0,,62.0,87.0,24.0,40.0,3.0,
TEXAS,48,4822830,HEARNE ISD,77.0,77.0,70.0,72.0,1.0,,75.0,92.0,71.0,92.0,,
TEXAS,48,4822850,HEDLEY ISD,7.0,25.0,4.0,,,,11.0,25.0,4.0,,,
TEXAS,48,4822890,HEMPHILL ISD,55.0,45.0,35.0,45.0,,,74.0,87.0,40.0,84.0,,
TEXAS,48,4822920,HEMPSTEAD ISD,123.0,92.0,88.0,92.0,1.0,,106.0,77.0,79.0,77.0,1.0,
TEXAS,48,4822970,HENDERSON ISD,224.0,48.0,140.0,48.0,,,239.0,87.0,137.0,82.0,2.0,
TEXAS,48,4822980,HENRIETTA ISD,65.0,92.0,30.0,40.0,2.0,,73.0,92.0,29.0,40.0,2.0,
TEXAS,48,4823010,HEREFORD ISD,317.0,82.0,269.0,82.0,,,318.0,67.0,238.0,62.0,,
TEXAS,48,4823040,HERMLEIGH ISD,16.0,70.0,8.0,25.0,,,16.0,40.0,10.0,25.0,,
TEXAS,48,4823070,HICO ISD,39.0,45.0,24.0,40.0,3.0,,50.0,45.0,26.0,40.0,,
TEXAS,48,4823100,HIDALGO ISD,224.0,72.0,204.0,72.0,,,244.0,77.0,227.0,77.0,,
TEXAS,48,4823140,HIGGINS ISD,7.0,25.0,5.0,,,,10.0,25.0,6.0,25.0,,
TEXAS,48,4823160,HIGH ISLAND ISD,7.0,25.0,6.0,25.0,,,11.0,25.0,6.0,25.0,,
TEXAS,48,4823190,HIGHLAND ISD,18.0,40.0,5.0,,,,23.0,40.0,13.0,25.0,1.0,
TEXAS,48,4823250,HIGHLAND PARK ISD,487.0,50.0,,,,,521.0,50.0,,,,
TEXAS,48,4823280,HILLSBORO ISD,153.0,92.0,124.0,92.0,1.0,,123.0,48.0,89.0,92.0,1.0,
TEXAS,48,4823310,HITCHCOCK ISD,101.0,77.0,84.0,72.0,12.0,25.0,80.0,67.0,57.0,64.0,8.0,25.0
TEXAS,48,4823370,HOLLAND ISD,42.0,45.0,21.0,40.0,,,64.0,48.0,30.0,40.0,,
TEXAS,48,4823400,HOLLIDAY ISD,66.0,77.0,15.0,25.0,,,73.0,48.0,16.0,40.0,,
TEXAS,48,4823430,HONDO ISD,161.0,77.0,99.0,72.0,2.0,,149.0,87.0,79.0,72.0,1.0,
TEXAS,48,4823460,HONEY GROVE ISD,41.0,84.0,25.0,40.0,,,42.0,74.0,32.0,74.0,,
TEXAS,48,4823490,HOOKS ISD,64.0,67.0,42.0,54.0,,,71.0,82.0,40.0,74.0,,
TEXAS,48,4823640,HOUSTON ISD,16177.0,87.0,13454.0,86.0,279.0,77.0,12595.0,83.0,9964.0,82.0,200.0,67.0
TEXAS,48,4823670,HOWE ISD,74.0,82.0,29.0,70.0,,,70.0,92.0,26.0,70.0,,
TEXAS,48,4823700,HUBBARD ISD,9.0,25.0,8.0,25.0,,,12.0,25.0,9.0,25.0,,
TEXAS,48,4823730,HUBBARD ISD,23.0,40.0,15.0,25.0,,,26.0,70.0,17.0,70.0,,
TEXAS,48,4823760,HUCKABAY ISD,19.0,40.0,8.0,25.0,,,19.0,40.0,4.0,,,
TEXAS,48,4823790,HUDSON ISD,214.0,92.0,129.0,92.0,2.0,,196.0,48.0,101.0,48.0,3.0,
TEXAS,48,4823820,HUFFMAN ISD,230.0,87.0,87.0,82.0,3.0,,257.0,87.0,79.0,87.0,,
TEXAS,48,4823850,HUGHES SPRINGS ISD,82.0,48.0,44.0,45.0,4.0,,72.0,92.0,39.0,45.0,,
TEXAS,48,4823880,HULL-DAISETTA ISD,34.0,74.0,25.0,70.0,8.0,25.0,36.0,45.0,26.0,40.0,4.0,
TEXAS,48,4823910,HUMBLE ISD,2664.0,92.0,909.0,84.0,7.0,25.0,2701.0,94.0,858.0,88.0,,
TEXAS,48,4823970,HUNT ISD,19.0,40.0,8.0,25.0,,,20.0,40.0,6.0,25.0,,
TEXAS,48,4824000,HUNTINGTON ISD,127.0,92.0,72.0,87.0,,,135.0,48.0,68.0,92.0,,
TEXAS,48,4824030,HUNTSVILLE ISD,441.0,84.0,285.0,82.0,1.0,,432.0,90.0,243.0,87.0,,
TEXAS,48,4824060,HURST-EULESS-BEDFORD ISD,1610.0,92.0,834.0,89.0,60.0,84.0,1562.0,93.0,766.0,90.0,39.0,74.0
TEXAS,48,4824100,HUTTO ISD,459.0,84.0,213.0,77.0,9.0,25.0,408.0,82.0,179.0,77.0,4.0,
TEXAS,48,4824120,IDALOU ISD,65.0,92.0,23.0,40.0,2.0,,73.0,82.0,32.0,74.0,,
TEXAS,48,4824150,INDUSTRIAL ISD,79.0,48.0,29.0,40.0,,,98.0,48.0,33.0,45.0,,
TEXAS,48,4824180,INGLESIDE ISD,161.0,82.0,93.0,72.0,,,175.0,87.0,73.0,77.0,,
TEXAS,48,4824210,INGRAM ISD,70.0,57.0,49.0,54.0,,,75.0,77.0,41.0,64.0,,
TEXAS,48,4824240,IOLA ISD,40.0,45.0,17.0,40.0,,,44.0,84.0,22.0,40.0,,
TEXAS,48,4824260,IOWA PARK CISD,127.0,92.0,64.0,92.0,,,137.0,87.0,59.0,74.0,,
TEXAS,48,4824300,IRA ISD,14.0,25.0,3.0,,,,19.0,40.0,3.0,,,
TEXAS,48,4824330,IRAAN-SHEFFIELD ISD,30.0,40.0,10.0,25.0,,,25.0,40.0,4.0,,,
TEXAS,48,4824360,IREDELL ISD,11.0,25.0,7.0,25.0,,,10.0,25.0,6.0,25.0,,
TEXAS,48,4824420,IRVING ISD,2525.0,81.0,2114.0,80.0,33.0,84.0,2414.0,85.0,1933.0,84.0,35.0,74.0
TEXAS,48,4824450,ITALY ISD,40.0,84.0,24.0,40.0,,,37.0,84.0,15.0,25.0,,
TEXAS,48,4824480,ITASCA ISD,67.0,48.0,37.0,45.0,,,44.0,84.0,29.0,40.0,,
TEXAS,48,4824530,JACKSBORO ISD,68.0,62.0,33.0,54.0,1.0,,62.0,92.0,24.0,70.0,,
TEXAS,48,4824590,JACKSONVILLE ISD,364.0,95.0,290.0,92.0,,,358.0,89.0,283.0,87.0,,
TEXAS,48,4824600,JARRELL ISD,81.0,87.0,53.0,84.0,1.0,,54.0,45.0,30.0,40.0,,
TEXAS,48,4824630,JASPER ISD,244.0,92.0,183.0,87.0,4.0,,171.0,82.0,108.0,77.0,,
TEXAS,48,4824660,JAYTON-GIRARD ISD,8.0,25.0,2.0,,,,12.0,25.0,4.0,,,
TEXAS,48,4824730,JEFFERSON ISD,82.0,72.0,60.0,74.0,2.0,,87.0,82.0,58.0,84.0,,
TEXAS,48,4824750,JIM HOGG COUNTY ISD,72.0,92.0,63.0,92.0,,,76.0,82.0,57.0,84.0,,
TEXAS,48,4824780,JIM NED CISD,79.0,48.0,22.0,40.0,,,73.0,92.0,16.0,40.0,1.0,
TEXAS,48,4824810,JOAQUIN ISD,51.0,45.0,33.0,45.0,1.0,,52.0,45.0,28.0,40.0,1.0,
TEXAS,48,4824840,JOHNSON CITY ISD,57.0,45.0,23.0,40.0,,,53.0,45.0,16.0,40.0,,
TEXAS,48,4824900,JONESBORO ISD,11.0,25.0,7.0,25.0,,,12.0,25.0,7.0,25.0,,
TEXAS,48,4824930,JOSHUA ISD,381.0,89.0,201.0,87.0,3.0,,375.0,95.0,162.0,92.0,6.0,25.0
TEXAS,48,4824960,JOURDANTON ISD,93.0,48.0,50.0,45.0,,,128.0,87.0,72.0,87.0,,
TEXAS,48,4824990,JUDSON ISD,1721.0,86.0,1117.0,82.0,22.0,70.0,1646.0,85.0,1040.0,82.0,20.0,50.0
TEXAS,48,4825020,JUNCTION ISD,54.0,45.0,35.0,45.0,,,40.0,45.0,22.0,40.0,,
TEXAS,48,4825110,KARNACK ISD,14.0,25.0,12.0,25.0,,,16.0,30.0,15.0,25.0,,
TEXAS,48,4825140,KARNES CITY ISD,70.0,92.0,52.0,45.0,,,83.0,92.0,51.0,45.0,,
