STNAM,FIPST,LEAID,LEANM,ALL_MTH04NUMVALID_1314,ALL_MTH04PCTPROF_1314,ECD_MTH04NUMVALID_1314,ECD_MTH04PCTPROF_1314,HOM_MTH04NUMVALID_1314,HOM_MTH04PCTPROF_1314,ALL_MTH08NUMVALID_1314,ALL_MTH08PCTPROF_1314,ECD_MTH08NUMVALID_1314,ECD_MTH08PCTPROF_1314,HOM_MTH08NUMVALID_1314,HOM_MTH08PCTPROF_1314
MISSISSIPPI,28,2800820,BOONEVILLE SCHOOL DIST,86.0,92.0,36.0,84.0,,,109.0,67.0,44.0,54.0,,
MISSISSIPPI,28,2800840,BROOKHAVEN SCHOOL DIST,224.0,62.0,155.0,52.0,5.0,,227.0,62.0,143.0,47.0,3.0,
MISSISSIPPI,28,2800870,CALHOUN CO SCHOOL DIST,169.0,72.0,108.0,62.0,2.0,,157.0,72.0,98.0,62.0,3.0,
MISSISSIPPI,28,2800900,CANTON PUBLIC SCHOOL DIST,246.0,52.0,227.0,52.0,,,225.0,67.0,212.0,72.0,,
MISSISSIPPI,28,2800930,CARROLL COUNTY SCHOOL DIST,64.0,62.0,56.0,54.0,,,76.0,72.0,54.0,74.0,,
MISSISSIPPI,28,2800960,CHICKASAW CO SCHOOL DIST,35.0,84.0,19.0,70.0,,,42.0,64.0,29.0,70.0,,
MISSISSIPPI,28,2800990,CHOCTAW CO SCHOOL DIST,109.0,77.0,62.0,72.0,,,88.0,87.0,48.0,84.0,,
MISSISSIPPI,28,2801020,CLAIBORNE CO SCHOOL DIST,113.0,47.0,112.0,47.0,4.0,,141.0,62.0,140.0,62.0,4.0,
MISSISSIPPI,28,2801050,CLARKSDALE MUNICIPAL SCHOOL DIST,231.0,62.0,221.0,62.0,8.0,25.0,251.0,42.0,231.0,37.0,4.0,
MISSISSIPPI,28,2801080,CLAY CO SCHOOL DIST,18.0,30.0,18.0,30.0,,,,,,,,
MISSISSIPPI,28,2801090,CLINTON PUBLIC SCHOOL DIST,347.0,90.0,126.0,82.0,,,384.0,85.0,140.0,77.0,,
MISSISSIPPI,28,2801100,COAHOMA CO AHS,,,,,,,,,,,,
MISSISSIPPI,28,2801110,COAHOMA COUNTY SCHOOL DISTRICT,135.0,67.0,133.0,67.0,,,122.0,32.0,120.0,32.0,2.0,
MISSISSIPPI,28,2801140,COFFEEVILLE SCHOOL DIST,39.0,54.0,31.0,44.0,,,45.0,54.0,37.0,54.0,,
MISSISSIPPI,28,2801170,COLUMBIA SCHOOL DISTRICT,141.0,57.0,93.0,47.0,3.0,,140.0,47.0,88.0,37.0,,
MISSISSIPPI,28,2801189,MS SCH FOR THE BLIND,3.0,,3.0,,,,7.0,25.0,7.0,25.0,,
MISSISSIPPI,28,2801190,MS SCHOOL FOR THE DEAF,1.0,,1.0,,,,4.0,,4.0,,,
MISSISSIPPI,28,2801191,MDHS DIVISION OF YOUTH SERVICES,,,,,,,3.0,,1.0,,,
MISSISSIPPI,28,2801200,COLUMBUS MUNICIPAL SCHOOL DIST,331.0,66.0,274.0,62.0,22.0,50.0,286.0,52.0,246.0,47.0,8.0,25.0
MISSISSIPPI,28,2801220,COPIAH CO SCHOOL DIST,236.0,67.0,178.0,67.0,1.0,,227.0,52.0,167.0,47.0,2.0,
MISSISSIPPI,28,2801260,CORINTH SCHOOL DIST,178.0,72.0,104.0,62.0,14.0,25.0,169.0,77.0,86.0,62.0,5.0,
MISSISSIPPI,28,2801290,COVINGTON CO SCHOOLS,208.0,52.0,155.0,47.0,2.0,,202.0,52.0,148.0,47.0,,
MISSISSIPPI,28,2801320,DESOTO CO SCHOOL DIST,2494.0,64.0,1044.0,51.0,,,2554.0,73.0,1032.0,60.0,,
MISSISSIPPI,28,2801360,DURANT PUBLIC SCHOOL DIST,47.0,44.0,47.0,44.0,,,41.0,84.0,41.0,84.0,,
MISSISSIPPI,28,2801380,EAST JASPER CONSOLIDATED SCH DIST,57.0,64.0,52.0,64.0,1.0,,65.0,82.0,58.0,74.0,,
MISSISSIPPI,28,2801410,EAST TALLAHATCHIE CONSOL SCH DIST,82.0,82.0,64.0,77.0,6.0,25.0,85.0,52.0,66.0,52.0,21.0,50.0
MISSISSIPPI,28,2801440,ENTERPRISE SCHOOL DIST,77.0,82.0,29.0,70.0,1.0,,82.0,92.0,29.0,10.0,,
MISSISSIPPI,28,2801470,FOREST MUNICIPAL SCHOOL DIST,136.0,52.0,116.0,52.0,,,102.0,77.0,79.0,72.0,,
MISSISSIPPI,28,2801490,FORREST COUNTY SCHOOL DISTRICT,224.0,57.0,154.0,52.0,20.0,50.0,222.0,82.0,146.0,82.0,12.0,25.0
MISSISSIPPI,28,2801510,FORREST COUNTY AG HIGH SCHOOL,,,,,,,,,,,,
MISSISSIPPI,28,2801530,FRANKLIN CO SCHOOL DIST,88.0,62.0,56.0,54.0,,,127.0,67.0,85.0,62.0,,
MISSISSIPPI,28,2801560,GEORGE CO SCHOOL DIST,300.0,67.0,174.0,57.0,4.0,,327.0,72.0,190.0,67.0,3.0,
MISSISSIPPI,28,2801590,GREENE COUNTY SCHOOL DISTRICT,162.0,62.0,110.0,62.0,1.0,,166.0,72.0,121.0,67.0,1.0,
MISSISSIPPI,28,2801620,GREENVILLE PUBLIC SCHOOLS,428.0,61.0,388.0,61.0,7.0,25.0,434.0,47.0,384.0,47.0,,
MISSISSIPPI,28,2801650,GREENWOOD PUBLIC SCHOOL DISTRICT,239.0,57.0,222.0,57.0,1.0,,173.0,57.0,154.0,57.0,8.0,25.0
MISSISSIPPI,28,2801680,GRENADA SCHOOL DIST,338.0,54.0,237.0,47.0,1.0,,272.0,72.0,167.0,57.0,,
MISSISSIPPI,28,2801710,GULFPORT SCHOOL DIST,487.0,52.0,324.0,40.0,27.0,50.0,463.0,61.0,288.0,52.0,21.0,70.0
MISSISSIPPI,28,2801740,HANCOCK CO SCHOOL DIST,377.0,65.0,219.0,57.0,1.0,,370.0,84.0,203.0,82.0,,
MISSISSIPPI,28,2801770,HARRISON CO SCHOOL DIST,1097.0,68.0,695.0,59.0,125.0,52.0,1030.0,77.0,588.0,71.0,75.0,67.0
MISSISSIPPI,28,2801800,HATTIESBURG PUBLIC SCHOOL DIST,338.0,58.0,289.0,52.0,5.0,,288.0,67.0,250.0,67.0,6.0,25.0
MISSISSIPPI,28,2801830,HAZLEHURST CITY SCHOOL DISTRICT,115.0,37.0,104.0,37.0,,,108.0,42.0,98.0,37.0,,
MISSISSIPPI,28,2801840,HINDS CO AHS,,,,,,,,,,,,
MISSISSIPPI,28,2801860,HINDS CO SCHOOL DIST,442.0,65.0,296.0,62.0,5.0,,476.0,71.0,293.0,67.0,5.0,
MISSISSIPPI,28,2801890,HOLLANDALE SCHOOL DIST,43.0,54.0,40.0,54.0,,,47.0,64.0,44.0,54.0,,
MISSISSIPPI,28,2801950,HOLLY SPRINGS SCHOOL DIST,89.0,67.0,79.0,62.0,1.0,,123.0,52.0,111.0,52.0,,
MISSISSIPPI,28,2801980,HOLMES CO SCHOOL DIST,218.0,37.0,215.0,37.0,,,232.0,52.0,228.0,52.0,2.0,
MISSISSIPPI,28,2802010,HOUSTON  SCHOOL DIST,146.0,77.0,99.0,72.0,,,127.0,77.0,92.0,72.0,,
MISSISSIPPI,28,2802040,HUMPHREYS CO SCHOOL DIST,113.0,32.0,108.0,32.0,1.0,,117.0,32.0,109.0,32.0,,
MISSISSIPPI,28,2802070,INDIANOLA SCHOOL DIST,147.0,42.0,136.0,42.0,,,165.0,62.0,148.0,57.0,,
MISSISSIPPI,28,2802100,ITAWAMBA CO SCHOOL DIST,277.0,67.0,156.0,62.0,12.0,25.0,281.0,77.0,144.0,77.0,3.0,
MISSISSIPPI,28,2802160,JACKSON CO SCHOOL DIST,737.0,81.0,332.0,74.0,7.0,25.0,717.0,70.0,305.0,63.0,3.0,
MISSISSIPPI,28,2802190,JACKSON PUBLIC SCHOOL DIST,2209.0,55.0,1987.0,53.0,128.0,52.0,2073.0,56.0,1790.0,53.0,71.0,57.0
MISSISSIPPI,28,2802220,JEFFERSON CO SCHOOL DIST,89.0,47.0,84.0,47.0,1.0,,113.0,57.0,111.0,57.0,,
MISSISSIPPI,28,2802250,JEFFERSON DAVIS CO SCHOOL DIST,86.0,72.0,85.0,72.0,4.0,,137.0,72.0,134.0,72.0,8.0,25.0
MISSISSIPPI,28,2802280,JONES CO SCHOOL DIST,661.0,67.0,464.0,61.0,9.0,25.0,692.0,69.0,434.0,64.0,10.0,25.0
MISSISSIPPI,28,2802310,KEMPER CO SCHOOL DIST,83.0,42.0,74.0,42.0,,,91.0,57.0,75.0,57.0,,
MISSISSIPPI,28,2802340,KOSCIUSKO SCHOOL DISTRICT,183.0,87.0,112.0,82.0,3.0,,169.0,82.0,95.0,77.0,3.0,
MISSISSIPPI,28,2802370,LAFAYETTE CO SCHOOL DIST,190.0,67.0,98.0,57.0,9.0,25.0,214.0,62.0,108.0,57.0,16.0,50.0
MISSISSIPPI,28,2802400,LAMAR COUNTY SCHOOL DISTRICT,697.0,70.0,311.0,59.0,7.0,25.0,750.0,74.0,300.0,62.0,10.0,25.0
MISSISSIPPI,28,2802430,LAUDERDALE CO SCHOOL DIST,497.0,74.0,234.0,62.0,6.0,25.0,576.0,78.0,253.0,67.0,9.0,25.0
MISSISSIPPI,28,2802460,LAUREL SCHOOL DISTRICT,209.0,72.0,186.0,67.0,1.0,,211.0,52.0,178.0,47.0,3.0,
MISSISSIPPI,28,2802490,LAWRENCE CO SCHOOL DIST,171.0,57.0,109.0,47.0,1.0,,150.0,67.0,90.0,57.0,,
MISSISSIPPI,28,2802520,LEAKE CO SCHOOL DIST,246.0,62.0,218.0,62.0,7.0,25.0,213.0,47.0,164.0,47.0,16.0,50.0
MISSISSIPPI,28,2802550,LEE COUNTY SCHOOL DISTRICT,575.0,66.0,298.0,57.0,22.0,30.0,538.0,73.0,280.0,67.0,27.0,50.0
