STNAM,FIPST,LEAID,leanm11,ALL_MTH04numvalid_1112,ALL_MTH04pctprof_1112,ECD_MTH04numvalid_1112,ECD_MTH04pctprof_1112,HOM_MTH04numvalid_1112,HOM_MTH04pctprof_1112,ALL_MTH08numvalid_1112,ALL_MTH08pctprof_1112,ECD_MTH08numvalid_1112,ECD_MTH08pctprof_1112,HOM_MTH08numvalid_1112,HOM_MTH08pctprof_1112
WASHINGTON,53,5307900,Shelton School District,263.0,57.0,191.0,52.0,22.0,50.0,311.0,63.0,204.0,52.0,12.0,25.0
WASHINGTON,53,5307920,Shoreline School District,625.0,73.0,205.0,52.0,8.0,25.0,678.0,69.0,182.0,47.0,13.0,25.0
WASHINGTON,53,5307950,Skamania School District,5.0,,3.0,,,,3.0,,2.0,,,
WASHINGTON,53,5307980,Skykomish School District,3.0,,3.0,,,,2.0,,1.0,,,
WASHINGTON,53,5308020,Snohomish School District,621.0,61.0,183.0,37.0,3.0,,674.0,60.0,140.0,37.0,4.0,
WASHINGTON,53,5308040,Snoqualmie Valley School District,491.0,85.0,75.0,67.0,5.0,,471.0,76.0,64.0,47.0,4.0,
WASHINGTON,53,5308070,Soap Lake School District,29.0,30.0,24.0,30.0,5.0,,35.0,24.0,25.0,10.0,6.0,25.0
WASHINGTON,53,5308100,South Bend School District,39.0,64.0,31.0,64.0,3.0,,37.0,44.0,28.0,50.0,4.0,
WASHINGTON,53,5308130,Tukwila School District,232.0,52.0,182.0,47.0,16.0,50.0,214.0,27.0,168.0,22.0,14.0,25.0
WASHINGTON,53,5308160,South Kitsap School District,709.0,72.0,295.0,67.0,1.0,,754.0,58.0,288.0,42.0,2.0,
WASHINGTON,53,5308190,South Whidbey School District,94.0,62.0,27.0,30.0,,,146.0,57.0,34.0,44.0,,
WASHINGTON,53,5308220,Southside School District,33.0,44.0,15.0,25.0,,,,,,,,
WASHINGTON,53,5308250,Spokane School District,2184.0,64.0,1316.0,53.0,59.0,44.0,2079.0,55.0,1161.0,40.0,54.0,24.0
WASHINGTON,53,5308280,Sprague School District,10.0,25.0,9.0,25.0,,,,,,,,
WASHINGTON,53,5308310,St. John School District,16.0,70.0,3.0,,,,,,,,,
WASHINGTON,53,5308340,Stanwood-Camano School District,321.0,72.0,111.0,62.0,4.0,,388.0,51.0,103.0,32.0,9.0,25.0
WASHINGTON,53,5308370,Star School District,,,,,,,,,,,,
WASHINGTON,53,5308400,Starbuck School District,4.0,,,,,,,,,,,
WASHINGTON,53,5308430,Stehekin School District,1.0,,,,,,1.0,,,,,
WASHINGTON,53,5308460,Steilacoom Hist. School District,229.0,67.0,57.0,44.0,1.0,,224.0,57.0,58.0,54.0,1.0,
WASHINGTON,53,5308490,Steptoe School District,6.0,25.0,,,,,4.0,,,,,
WASHINGTON,53,5308520,Stevenson-Carson School District,57.0,34.0,35.0,15.0,1.0,,66.0,52.0,32.0,44.0,,
WASHINGTON,53,5308550,Sultan School District,152.0,62.0,75.0,47.0,1.0,,136.0,42.0,55.0,24.0,,
WASHINGTON,53,5308610,Sumner School District,597.0,69.0,244.0,57.0,12.0,25.0,622.0,50.0,230.0,32.0,6.0,25.0
WASHINGTON,53,5308670,Sunnyside School District,470.0,45.0,447.0,46.0,1.0,,470.0,43.0,453.0,44.0,,
WASHINGTON,53,5308700,Tacoma School District,2186.0,51.0,1466.0,41.0,67.0,22.0,1973.0,40.0,1266.0,31.0,55.0,15.0
WASHINGTON,53,5308730,Taholah School District,12.0,25.0,8.0,25.0,2.0,,16.0,10.0,9.0,25.0,1.0,
WASHINGTON,53,5308760,Tahoma School District,551.0,77.0,85.0,62.0,2.0,,569.0,69.0,93.0,52.0,5.0,
WASHINGTON,53,5308790,Tekoa School District,14.0,25.0,10.0,25.0,,,10.0,25.0,3.0,,,
WASHINGTON,53,5308820,Tenino School District,104.0,52.0,50.0,44.0,,,100.0,42.0,47.0,34.0,,
WASHINGTON,53,5308850,Thorp School District,10.0,25.0,5.0,,,,7.0,25.0,6.0,25.0,,
WASHINGTON,53,5308910,Toledo School District,45.0,34.0,30.0,30.0,2.0,,65.0,47.0,42.0,44.0,2.0,
WASHINGTON,53,5308940,Tonasket School District,73.0,47.0,57.0,34.0,,,62.0,52.0,36.0,44.0,,
WASHINGTON,53,5308970,Toppenish School District,293.0,22.0,292.0,22.0,24.0,10.0,254.0,32.0,251.0,32.0,14.0,25.0
WASHINGTON,53,5309000,Touchet School District,18.0,30.0,6.0,25.0,,,30.0,50.0,16.0,50.0,,
WASHINGTON,53,5309030,Toutle Lake School District,51.0,44.0,18.0,30.0,,,59.0,34.0,19.0,30.0,,
WASHINGTON,53,5309060,Trout Lake School District,10.0,25.0,,,,,14.0,25.0,,,,
WASHINGTON,53,5309100,Tumwater School District,404.0,65.0,145.0,47.0,7.0,25.0,479.0,56.0,145.0,37.0,7.0,25.0
WASHINGTON,53,5309150,Union Gap School District,68.0,52.0,58.0,44.0,1.0,,61.0,52.0,44.0,44.0,3.0,
WASHINGTON,53,5309180,University Place School District,397.0,66.0,154.0,47.0,4.0,,493.0,71.0,176.0,57.0,4.0,
WASHINGTON,53,5309240,Valley School District,26.0,70.0,23.0,70.0,,,21.0,50.0,17.0,50.0,,
WASHINGTON,53,5309270,Vancouver School District,1675.0,53.0,993.0,40.0,36.0,34.0,1594.0,50.0,835.0,37.0,33.0,24.0
WASHINGTON,53,5309300,Vashon Island School District,83.0,72.0,20.0,50.0,2.0,,151.0,72.0,26.0,70.0,,
WASHINGTON,53,5309330,Wahkiakum School District,26.0,70.0,14.0,25.0,,,34.0,44.0,16.0,30.0,,
WASHINGTON,53,5309360,Wahluke School District,148.0,37.0,131.0,32.0,10.0,25.0,153.0,27.0,141.0,27.0,11.0,25.0
WASHINGTON,53,5309390,Waitsburg School District,22.0,30.0,13.0,25.0,,,23.0,30.0,8.0,25.0,,
WASHINGTON,53,5309450,Walla Walla Public Schools,450.0,46.0,282.0,37.0,13.0,25.0,408.0,51.0,211.0,37.0,13.0,25.0
WASHINGTON,53,5309480,Wapato School District,251.0,42.0,239.0,42.0,1.0,,250.0,37.0,240.0,37.0,1.0,
WASHINGTON,53,5309510,Warden School District,72.0,42.0,59.0,34.0,9.0,25.0,82.0,57.0,59.0,44.0,4.0,
WASHINGTON,53,5309540,Washougal School District,233.0,62.0,102.0,47.0,9.0,25.0,241.0,52.0,106.0,42.0,3.0,
WASHINGTON,53,5309570,Washtucna School District,6.0,25.0,3.0,,,,6.0,25.0,5.0,,,
WASHINGTON,53,5309600,Waterville School District,11.0,25.0,6.0,25.0,1.0,,35.0,34.0,20.0,30.0,,
WASHINGTON,53,5309630,Wellpinit School District,27.0,30.0,25.0,30.0,,,35.0,15.0,27.0,10.0,,
WASHINGTON,53,5309660,Wenatchee School District,548.0,44.0,354.0,32.0,25.0,10.0,607.0,56.0,341.0,40.0,23.0,10.0
WASHINGTON,53,5309690,West Valley School District (Spokane),255.0,67.0,138.0,57.0,5.0,,256.0,52.0,127.0,37.0,5.0,
WASHINGTON,53,5309720,West Valley School District (Yakima),380.0,69.0,164.0,62.0,3.0,,360.0,58.0,139.0,42.0,1.0,
WASHINGTON,53,5309750,White Pass School District,32.0,44.0,29.0,30.0,2.0,,32.0,54.0,20.0,50.0,3.0,
WASHINGTON,53,5309780,White River School District,266.0,67.0,102.0,57.0,4.0,,278.0,52.0,95.0,42.0,2.0,
WASHINGTON,53,5309810,White Salmon Valley School District,107.0,47.0,62.0,32.0,3.0,,79.0,47.0,40.0,34.0,1.0,
WASHINGTON,53,5309840,Wilbur School District,23.0,70.0,10.0,25.0,,,16.0,50.0,10.0,25.0,,
WASHINGTON,53,5309870,Willapa Valley School District,30.0,50.0,18.0,30.0,,,26.0,30.0,12.0,25.0,,
WASHINGTON,53,5309900,Wilson Creek School District,16.0,70.0,11.0,25.0,,,11.0,25.0,4.0,,,
WASHINGTON,53,5309930,Winlock School District,44.0,44.0,37.0,34.0,2.0,,60.0,44.0,45.0,44.0,2.0,
WASHINGTON,53,5309990,Wishkah Valley School District,14.0,25.0,7.0,25.0,,,7.0,25.0,5.0,,,
WASHINGTON,53,5310020,Wishram School District,3.0,,3.0,,,,6.0,25.0,6.0,25.0,,
WASHINGTON,53,5310050,Woodland School District,176.0,52.0,99.0,42.0,3.0,,166.0,67.0,86.0,57.0,1.0,
WASHINGTON,53,5310110,Yakima School District,1123.0,35.0,999.0,32.0,31.0,15.0,963.0,37.0,810.0,35.0,16.0,10.0
WASHINGTON,53,5310140,Yelm School District,382.0,71.0,188.0,62.0,3.0,,467.0,40.0,207.0,32.0,5.0,
WASHINGTON,53,5310170,Zillah School District,91.0,47.0,55.0,34.0,1.0,,103.0,37.0,54.0,24.0,1.0,
WEST VIRGINIA,54,5400030,BARBOUR COUNTY SCHOOLS,185.0,37.0,111.0,27.0,0.0,,174.0,37.0,109.0,27.0,0.0,
WEST VIRGINIA,54,5400060,BERKELEY COUNTY SCHOOLS,1383.0,44.0,737.0,33.0,5.0,,1241.0,43.0,607.0,34.0,3.0,
WEST VIRGINIA,54,5400090,BOONE COUNTY  SCHOOLS,316.0,44.0,176.0,37.0,0.0,,315.0,38.0,178.0,27.0,0.0,
WEST VIRGINIA,54,5400120,BRAXTON COUNTY SCHOOLS,178.0,47.0,114.0,42.0,0.0,,156.0,47.0,94.0,37.0,0.0,
WEST VIRGINIA,54,5400150,BROOKE COUNTY SCHOOLS,225.0,52.0,122.0,47.0,0.0,,243.0,42.0,118.0,32.0,0.0,
WEST VIRGINIA,54,5400180,CABELL COUNTY SCHOOLS,929.0,43.0,544.0,34.0,0.0,,905.0,37.0,476.0,24.0,2.0,
WEST VIRGINIA,54,5400210,CALHOUN COUNTY SCHOOLS,90.0,37.0,60.0,34.0,1.0,,75.0,32.0,56.0,34.0,0.0,
WEST VIRGINIA,54,5400240,CLAY COUNTY SCHOOLS,128.0,57.0,96.0,47.0,6.0,25.0,155.0,42.0,119.0,37.0,8.0,25.0
WEST VIRGINIA,54,5400270,DODDRIDGE COUNTY SCHOOLS,82.0,42.0,53.0,34.0,0.0,,79.0,37.0,51.0,24.0,0.0,
WEST VIRGINIA,54,5400300,FAYETTE COUNTY SCHOOLS,507.0,40.0,335.0,32.0,0.0,,518.0,30.0,323.0,22.0,0.0,
WEST VIRGINIA,54,5400330,GILMER COUNTY SCHOOLS,62.0,47.0,46.0,34.0,0.0,,73.0,57.0,37.0,44.0,0.0,
WEST VIRGINIA,54,5400360,GRANT COUNTY SCHOOLS,123.0,42.0,73.0,32.0,0.0,,146.0,32.0,79.0,27.0,0.0,
WEST VIRGINIA,54,5400390,GREENBRIER COUNTY SCHOOLS,378.0,51.0,209.0,37.0,1.0,,387.0,37.0,198.0,32.0,1.0,
WEST VIRGINIA,54,5400420,HAMPSHIRE COUNTY SCHOOLS,235.0,42.0,152.0,37.0,0.0,,237.0,37.0,139.0,32.0,0.0,
WEST VIRGINIA,54,5400450,HANCOCK COUNTY SCHOOLS,337.0,50.0,178.0,37.0,0.0,,317.0,46.0,174.0,37.0,0.0,
WEST VIRGINIA,54,5400480,HARDY COUNTY SCHOOLS,167.0,37.0,102.0,27.0,0.0,,168.0,42.0,94.0,32.0,0.0,
WEST VIRGINIA,54,5400510,HARRISON COUNTY SCHOOLS,745.0,47.0,390.0,35.0,0.0,,794.0,44.0,372.0,30.0,0.0,
WEST VIRGINIA,54,5400511,INSTITUTIONAL EDUCATIONAL PROGRAMS,4.0,,3.0,,0.0,,79.0,8.0,71.0,12.0,0.0,
WEST VIRGINIA,54,5400540,JACKSON COUNTY SCHOOLS,372.0,45.0,205.0,32.0,0.0,,375.0,36.0,190.0,22.0,0.0,
WEST VIRGINIA,54,5400570,JEFFERSON COUNTY SCHOOLS,729.0,50.0,274.0,37.0,4.0,,607.0,47.0,199.0,32.0,5.0,
WEST VIRGINIA,54,5400600,KANAWHA COUNTY SCHOOLS,2142.0,51.0,1196.0,40.0,11.0,25.0,2116.0,46.0,1044.0,35.0,6.0,25.0
WEST VIRGINIA,54,5400630,LEWIS COUNTY SCHOOLS,176.0,52.0,107.0,37.0,0.0,,200.0,47.0,110.0,37.0,0.0,
WEST VIRGINIA,54,5400660,LINCOLN COUNTY SCHOOLS,271.0,42.0,182.0,42.0,0.0,,280.0,32.0,186.0,27.0,0.0,
WEST VIRGINIA,54,5400690,LOGAN COUNTY SCHOOLS,469.0,52.0,250.0,42.0,0.0,,426.0,30.0,207.0,22.0,0.0,
WEST VIRGINIA,54,5400720,MARION COUNTY SCHOOLS,585.0,49.0,306.0,39.0,0.0,,581.0,48.0,280.0,37.0,0.0,
WEST VIRGINIA,54,5400750,MARSHALL COUNTY SCHOOLS,339.0,47.0,198.0,42.0,0.0,,360.0,37.0,185.0,27.0,0.0,
WEST VIRGINIA,54,5400780,MASON COUNTY SCHOOLS,296.0,47.0,188.0,37.0,0.0,,310.0,39.0,180.0,27.0,0.0,
WEST VIRGINIA,54,5400810,MCDOWELL COUNTY SCHOOLS,264.0,42.0,210.0,42.0,0.0,,237.0,27.0,178.0,27.0,0.0,
WEST VIRGINIA,54,5400840,MERCER COUNTY SCHOOLS,743.0,43.0,499.0,34.0,0.0,,723.0,44.0,428.0,36.0,0.0,
WEST VIRGINIA,54,5400870,MINERAL COUNTY SCHOOLS,314.0,47.0,164.0,37.0,1.0,,297.0,42.0,158.0,32.0,1.0,
WEST VIRGINIA,54,5400900,MINGO COUNTY SCHOOLS,368.0,45.0,255.0,37.0,0.0,,284.0,32.0,168.0,22.0,0.0,
WEST VIRGINIA,54,5400930,MONONGALIA COUNTY SCHOOLS,749.0,49.0,313.0,31.0,2.0,,776.0,51.0,288.0,27.0,3.0,
WEST VIRGINIA,54,5400960,MONROE COUNTY SCHOOLS,143.0,42.0,85.0,27.0,0.0,,131.0,42.0,76.0,37.0,0.0,
WEST VIRGINIA,54,5400990,MORGAN COUNTY SCHOOLS,172.0,47.0,101.0,42.0,3.0,,208.0,37.0,109.0,27.0,0.0,
WEST VIRGINIA,54,5401020,NICHOLAS COUNTY SCHOOLS,287.0,57.0,178.0,47.0,2.0,,279.0,42.0,166.0,37.0,8.0,25.0
WEST VIRGINIA,54,5401050,OHIO COUNTY SCHOOLS,358.0,55.0,183.0,42.0,0.0,,383.0,54.0,195.0,42.0,0.0,
WEST VIRGINIA,54,5401080,PENDLETON COUNTY SCHOOLS,72.0,62.0,45.0,54.0,0.0,,82.0,57.0,45.0,54.0,0.0,
WEST VIRGINIA,54,5401110,PLEASANTS COUNTY SCHOOLS,82.0,47.0,47.0,44.0,0.0,,106.0,32.0,57.0,24.0,0.0,
WEST VIRGINIA,54,5401140,POCAHONTAS COUNTY SCHOOLS,87.0,47.0,59.0,44.0,0.0,,79.0,57.0,45.0,44.0,0.0,
WEST VIRGINIA,54,5401170,PRESTON COUNTY SCHOOLS,329.0,36.0,170.0,27.0,9.0,25.0,343.0,37.0,176.0,27.0,9.0,25.0
WEST VIRGINIA,54,5401200,PUTNAM COUNTY SCHOOLS,716.0,62.0,267.0,47.0,0.0,,716.0,60.0,264.0,42.0,0.0,
WEST VIRGINIA,54,5401230,RALEIGH COUNTY SCHOOLS,945.0,52.0,536.0,41.0,0.0,,909.0,46.0,461.0,33.0,0.0,
WEST VIRGINIA,54,5401260,RANDOLPH COUNTY SCHOOLS,296.0,42.0,182.0,37.0,0.0,,295.0,32.0,163.0,27.0,0.0,
WEST VIRGINIA,54,5401290,RITCHIE COUNTY SCHOOLS,110.0,42.0,70.0,37.0,0.0,,117.0,42.0,51.0,24.0,0.0,
WEST VIRGINIA,54,5401320,ROANE COUNTY SCHOOLS,169.0,37.0,115.0,32.0,2.0,,174.0,37.0,103.0,32.0,6.0,25.0
WEST VIRGINIA,54,5401350,SUMMERS COUNTY SCHOOLS,107.0,42.0,72.0,42.0,0.0,,107.0,37.0,71.0,27.0,0.0,
WEST VIRGINIA,54,5401380,TAYLOR COUNTY SCHOOLS,168.0,37.0,100.0,27.0,0.0,,169.0,42.0,83.0,32.0,0.0,
WEST VIRGINIA,54,5401410,TUCKER COUNTY SCHOOLS,64.0,42.0,47.0,44.0,0.0,,85.0,42.0,50.0,34.0,0.0,
WEST VIRGINIA,54,5401440,TYLER COUNTY SCHOOLS,110.0,52.0,60.0,44.0,0.0,,100.0,62.0,54.0,64.0,0.0,
WEST VIRGINIA,54,5401470,UPSHUR COUNTY SCHOOLS,298.0,47.0,178.0,37.0,0.0,,278.0,37.0,162.0,27.0,0.0,
WEST VIRGINIA,54,5401500,WAYNE COUNTY SCHOOLS,565.0,37.0,367.0,29.0,0.0,,562.0,33.0,328.0,25.0,0.0,
WEST VIRGINIA,54,5401530,WEBSTER COUNTY SCHOOLS,107.0,47.0,77.0,42.0,0.0,,100.0,47.0,70.0,37.0,0.0,
WEST VIRGINIA,54,5401560,WETZEL COUNTY SCHOOLS,217.0,42.0,119.0,32.0,0.0,,228.0,42.0,109.0,27.0,0.0,
WEST VIRGINIA,54,5401590,WIRT COUNTY SCHOOLS,75.0,37.0,51.0,24.0,0.0,,81.0,32.0,50.0,24.0,0.0,
WEST VIRGINIA,54,5401620,WOOD COUNTY SCHOOLS,956.0,47.0,544.0,34.0,6.0,25.0,988.0,44.0,496.0,31.0,2.0,
WEST VIRGINIA,54,5401621,WV SCHOOLS FOR THE DEAF AND THE BLIND,7.0,25.0,7.0,25.0,0.0,,10.0,25.0,7.0,25.0,0.0,
WEST VIRGINIA,54,5401650,WYOMING COUNTY SCHOOLS,284.0,47.0,173.0,42.0,0.0,,321.0,44.0,178.0,37.0,0.0,
WISCONSIN,55,5500013,Lake Country School District,64.0,82.0,5.0,,,,78.0,87.0,6.0,25.0,,
WISCONSIN,55,5500016,Blair-Taylor School District,52.0,64.0,26.0,70.0,,,54.0,24.0,27.0,10.0,,
WISCONSIN,55,5500017,River Ridge School District,48.0,54.0,21.0,50.0,,,28.0,50.0,12.0,25.0,,
WISCONSIN,55,5500030,Abbotsford School District,42.0,34.0,24.0,30.0,,,38.0,44.0,22.0,50.0,,
WISCONSIN,55,5500039,Downtown Montessori Agency,14.0,25.0,7.0,25.0,,,1.0,,,,,
WISCONSIN,55,5500041,Central City Cyberschool Agency,47.0,24.0,45.0,24.0,,,40.0,34.0,40.0,34.0,,
WISCONSIN,55,5500042,Milwaukee Academy of Science Agency,76.0,22.0,74.0,22.0,,,69.0,37.0,62.0,37.0,,
WISCONSIN,55,5500045,21st Century Preparatory School Agency,45.0,24.0,32.0,15.0,,,31.0,34.0,16.0,30.0,,
WISCONSIN,55,5500046,YMCA Young Leaders Academy Agency,53.0,24.0,49.0,24.0,,,36.0,34.0,31.0,44.0,,
WISCONSIN,55,5500047,DLH Academy Agency,32.0,15.0,28.0,10.0,,,29.0,10.0,25.0,10.0,,
WISCONSIN,55,5500048,Milwaukee College Preparatory School -- 36th Street Agency,49.0,64.0,38.0,64.0,,,47.0,44.0,33.0,34.0,,
WISCONSIN,55,5500050,Tenor High School Agency,,,,,,,,,,,,
WISCONSIN,55,5500052,Trevor-Wilmot Consolidated School District,58.0,54.0,22.0,30.0,,,63.0,47.0,19.0,50.0,,
WISCONSIN,55,5500056,Gresham School District,27.0,30.0,19.0,30.0,,,15.0,25.0,10.0,25.0,,
WISCONSIN,55,5500057,Seeds of Health Elementary Program Agency,38.0,44.0,38.0,44.0,,,37.0,15.0,37.0,15.0,,
WISCONSIN,55,5500058,Chequamegon School District,56.0,44.0,33.0,34.0,,,50.0,34.0,21.0,30.0,,
WISCONSIN,55,5500059,Bruce Guadalupe Agency,88.0,57.0,72.0,47.0,,,65.0,47.0,49.0,44.0,,
WISCONSIN,55,5500060,Adams-Friendship Area School District,119.0,42.0,81.0,42.0,,,122.0,22.0,83.0,17.0,,
WISCONSIN,55,5500061,Chetek-Weyerhaeuser Area School District,49.0,54.0,23.0,50.0,,,75.0,57.0,39.0,44.0,,
WISCONSIN,55,5500062,King's Academy Agency,22.0,10.0,17.0,10.0,,,23.0,10.0,16.0,10.0,,
WISCONSIN,55,5500063,Urban Day School Agency,50.0,15.0,48.0,15.0,,,29.0,10.0,28.0,10.0,,
WISCONSIN,55,5500064,Veritas High Agency,,,,,,,,,,,,
WISCONSIN,55,5500065,Milwaukee Scholars Charter School Agency,47.0,15.0,44.0,15.0,,,,,,,,
WISCONSIN,55,5500066,CEO Leadership Academy Agency,,,,,,,,,,,,
WISCONSIN,55,5500067,Milwaukee Math and Science Academy Agency,26.0,10.0,26.0,10.0,,,,,,,,
WISCONSIN,55,5500113,Woodlands School Agency,36.0,44.0,11.0,25.0,,,25.0,50.0,8.0,25.0,,
WISCONSIN,55,5500114,Capitol West Academy Agency,18.0,30.0,13.0,25.0,,,13.0,25.0,10.0,25.0,,
WISCONSIN,55,5500120,Albany School District,21.0,50.0,9.0,25.0,,,24.0,50.0,11.0,25.0,,
WISCONSIN,55,5500150,Algoma School District,39.0,44.0,23.0,30.0,,,38.0,34.0,18.0,30.0,,
WISCONSIN,55,5500180,Alma School District,22.0,50.0,7.0,25.0,,,26.0,30.0,9.0,25.0,,
WISCONSIN,55,5500210,Alma Center School District,43.0,64.0,23.0,70.0,,,63.0,32.0,44.0,24.0,,
WISCONSIN,55,5500240,Almond-Bancroft School District,31.0,44.0,20.0,50.0,,,36.0,64.0,20.0,50.0,,
WISCONSIN,55,5500270,Altoona School District,91.0,62.0,44.0,64.0,,,115.0,42.0,47.0,34.0,,
WISCONSIN,55,5500300,Amery School District,109.0,67.0,46.0,64.0,,,132.0,62.0,57.0,54.0,,
WISCONSIN,55,5500330,Tomorrow River School District,55.0,54.0,10.0,25.0,,,71.0,42.0,20.0,30.0,,
WISCONSIN,55,5500360,Antigo Unified School District,190.0,42.0,110.0,32.0,,,154.0,32.0,82.0,32.0,,
WISCONSIN,55,5500390,Appleton Area School District,1141.0,50.0,498.0,33.0,16.0,30.0,1120.0,47.0,427.0,27.0,12.0,25.0
WISCONSIN,55,5500420,Arcadia School District,71.0,22.0,34.0,24.0,,,82.0,52.0,33.0,44.0,,
WISCONSIN,55,5500450,Argyle School District,26.0,50.0,11.0,25.0,,,27.0,50.0,8.0,25.0,,
WISCONSIN,55,5500510,Ashland School District,149.0,52.0,94.0,42.0,,,162.0,42.0,86.0,37.0,,
WISCONSIN,55,5500540,Ashwaubenon School District,218.0,62.0,84.0,47.0,5.0,,260.0,52.0,74.0,37.0,3.0,
WISCONSIN,55,5500570,Athens School District,32.0,44.0,15.0,25.0,,,34.0,44.0,13.0,25.0,,
WISCONSIN,55,5500600,Auburndale School District,65.0,42.0,24.0,50.0,,,65.0,42.0,21.0,30.0,,
WISCONSIN,55,5500630,Augusta School District,46.0,44.0,24.0,30.0,,,42.0,34.0,17.0,30.0,,
WISCONSIN,55,5500720,Baldwin-Woodville Area School District,114.0,47.0,37.0,34.0,,,107.0,32.0,22.0,30.0,,
WISCONSIN,55,5500750,Unity School District,78.0,47.0,49.0,34.0,,,62.0,57.0,32.0,34.0,,
WISCONSIN,55,5500780,Bangor School District,34.0,54.0,13.0,25.0,,,31.0,24.0,11.0,25.0,,
WISCONSIN,55,5500810,Baraboo School District,215.0,52.0,115.0,42.0,,,256.0,37.0,108.0,17.0,,
WISCONSIN,55,5500840,Barneveld School District,37.0,64.0,8.0,25.0,,,32.0,54.0,4.0,,,
WISCONSIN,55,5500870,Barron Area School District,90.0,37.0,53.0,24.0,,,73.0,37.0,47.0,34.0,,
WISCONSIN,55,5500900,Bayfield School District,34.0,34.0,20.0,30.0,,,32.0,24.0,19.0,30.0,,
WISCONSIN,55,5500960,Beaver Dam Unified School District,269.0,57.0,120.0,47.0,,,232.0,47.0,97.0,32.0,,
WISCONSIN,55,5500990,Belleville School District,63.0,52.0,13.0,25.0,,,83.0,47.0,18.0,30.0,,
WISCONSIN,55,5501020,Belmont Community School District,30.0,50.0,9.0,25.0,,,19.0,30.0,7.0,25.0,,
WISCONSIN,55,5501050,Beloit School District,509.0,34.0,395.0,31.0,,,462.0,25.0,350.0,20.0,,
WISCONSIN,55,5501080,Beloit Turner School District,97.0,42.0,52.0,24.0,,,121.0,42.0,53.0,34.0,,
WISCONSIN,55,5501110,Benton School District,17.0,70.0,8.0,25.0,,,16.0,30.0,8.0,25.0,,
WISCONSIN,55,5501140,Berlin Area School District,110.0,47.0,51.0,34.0,,,111.0,52.0,42.0,34.0,,
WISCONSIN,55,5501170,Birchwood School District,18.0,70.0,13.0,25.0,,,32.0,24.0,24.0,10.0,,
WISCONSIN,55,5501230,Wisconsin Heights School District,54.0,54.0,13.0,25.0,,,52.0,44.0,16.0,30.0,,
WISCONSIN,55,5501260,Black River Falls School District,138.0,42.0,63.0,27.0,,,144.0,27.0,58.0,15.0,,
WISCONSIN,55,5501310,Pecatonica Area School District,29.0,70.0,9.0,25.0,,,30.0,50.0,12.0,25.0,,
WISCONSIN,55,5501350,Bloomer School District,74.0,52.0,30.0,30.0,,,77.0,37.0,33.0,24.0,,
WISCONSIN,55,5501470,Bonduel School District,61.0,37.0,33.0,24.0,,,64.0,52.0,22.0,30.0,,
WISCONSIN,55,5501500,Boscobel Area School District,58.0,34.0,39.0,24.0,,,49.0,34.0,26.0,30.0,,
WISCONSIN,55,5501530,North Lakeland School District,22.0,50.0,9.0,25.0,,,22.0,50.0,8.0,25.0,,
WISCONSIN,55,5501560,Bowler School District,30.0,10.0,15.0,25.0,,,28.0,30.0,18.0,30.0,,
WISCONSIN,55,5501590,Boyceville Community School District,51.0,34.0,28.0,30.0,,,59.0,44.0,25.0,50.0,,
WISCONSIN,55,5501650,Brighton #1 School District,24.0,70.0,8.0,25.0,,,25.0,40.0,5.0,,,
WISCONSIN,55,5501680,Brillion School District,54.0,64.0,17.0,50.0,,,58.0,64.0,14.0,25.0,,
WISCONSIN,55,5501710,Bristol #1 School District,83.0,67.0,15.0,25.0,,,75.0,62.0,15.0,25.0,,
WISCONSIN,55,5501740,Brodhead School District,72.0,52.0,33.0,54.0,,,76.0,52.0,24.0,30.0,,
WISCONSIN,55,5501770,Elmbrook School District,502.0,75.0,64.0,47.0,,,622.0,71.0,73.0,37.0,,
WISCONSIN,55,5501800,Brown Deer School District,91.0,47.0,44.0,34.0,,,126.0,52.0,48.0,34.0,,
WISCONSIN,55,5501830,Bruce School District,31.0,34.0,19.0,30.0,,,40.0,24.0,23.0,10.0,,
WISCONSIN,55,5501890,Burlington Area School District,207.0,57.0,82.0,42.0,,,254.0,47.0,90.0,27.0,,
WISCONSIN,55,5501920,Butternut School District,12.0,25.0,8.0,25.0,,,15.0,25.0,10.0,25.0,,
WISCONSIN,55,5502040,Cadott Community School District,57.0,44.0,32.0,34.0,,,68.0,57.0,28.0,50.0,,
WISCONSIN,55,5502070,Cambria-Friesland School District,33.0,34.0,12.0,25.0,,,26.0,50.0,10.0,25.0,,
WISCONSIN,55,5502100,Cambridge School District,58.0,74.0,12.0,25.0,,,66.0,47.0,18.0,30.0,,
WISCONSIN,55,5502130,Cameron School District,73.0,47.0,43.0,44.0,,,63.0,42.0,27.0,30.0,,
WISCONSIN,55,5502160,Campbellsport School District,92.0,62.0,30.0,50.0,,,101.0,47.0,23.0,30.0,,
WISCONSIN,55,5502340,Cashton School District,47.0,44.0,21.0,30.0,,,36.0,44.0,12.0,25.0,,
WISCONSIN,55,5502400,Cassville School District,14.0,25.0,8.0,25.0,,,13.0,25.0,2.0,,,
WISCONSIN,55,5502430,Cedar Grove-Belgium Area School District,89.0,57.0,20.0,50.0,,,90.0,57.0,21.0,50.0,,
WISCONSIN,55,5502460,Cedarburg School District,216.0,77.0,22.0,50.0,,,231.0,62.0,19.0,30.0,,
WISCONSIN,55,5502520,Chilton School District,71.0,47.0,24.0,70.0,,,96.0,62.0,30.0,50.0,,
