STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1516,ALL_MTH04PCTPROF_1516,ECD_MTH04NUMVALID_1516,ECD_MTH04PCTPROF_1516,HOM_MTH04NUMVALID_1516,HOM_MTH04PCTPROF_1516,ALL_MTH08NUMVALID_1516,ALL_MTH08PCTPROF_1516,ECD_MTH08NUMVALID_1516,ECD_MTH08PCTPROF_1516,HOM_MTH08NUMVALID_1516,HOM_MTH08PCTPROF_1516
ARIZONA,4,400134,BASIS School Inc. 1,14APR17,125.0,87.0,,,,,,,,,,
ARIZONA,4,400135,Challenge School  Inc.,14APR17,88.0,77.0,16.0,50.0,,,,,,,,
ARIZONA,4,400141,Discovery Plus Academy,14APR17,16.0,30.0,10.0,25.0,,,,,,,,
ARIZONA,4,400144,Florence Crittenton Services of Arizona  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400145,Gem Charter School  Inc.,14APR17,1.0,,,,,,,,,,,
ARIZONA,4,400147,Ha:san Educational Services,14APR17,,,,,,,,,,,,
ARIZONA,4,400149,Kaizen Education Foundation dba El Dorado High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400150,Mexicayotl Academy  Inc.,14APR17,32.0,34.0,30.0,30.0,1.0,,6.0,25.0,6.0,25.0,,
ARIZONA,4,400151,New Horizon School for the Performing Arts,14APR17,20.0,30.0,10.0,25.0,,,,,,,,
ARIZONA,4,400153,Phoenix School of Academic Excellence The,14APR17,,,,,,,7.0,25.0,2.0,,1.0,
ARIZONA,4,400154,Shonto Governing Board of Education  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400157,Edkey  Inc. - Sequoia Choice Schools,14APR17,9.0,25.0,4.0,,,,62.0,22.0,30.0,10.0,2.0,
ARIZONA,4,400159,Tucson Preparatory School,14APR17,,,,,,,,,,,,
ARIZONA,4,400163,Coconino County Accommodation School District,14APR17,,,,,,,1.0,,1.0,,1.0,
ARIZONA,4,400164,Arizona Academy of Science And Technology  Inc.,14APR17,7.0,25.0,6.0,25.0,,,5.0,,1.0,,,
ARIZONA,4,400165,Keystone Montessori Charter School  Inc.,14APR17,28.0,70.0,,,,,17.0,50.0,,,,
ARIZONA,4,400181,Benchmark School  Inc.,14APR17,63.0,82.0,,,,,,,,,,
ARIZONA,4,400182,Cambridge Academy  East   Inc,14APR17,42.0,44.0,5.0,,,,19.0,30.0,3.0,,,
ARIZONA,4,400184,Ball Charter Schools (Dobson),14APR17,62.0,67.0,7.0,25.0,,,47.0,54.0,1.0,,,
ARIZONA,4,400185,Phoenix Education Management  LLC,14APR17,97.0,12.0,,,,,43.0,5.0,,,,
ARIZONA,4,400187,Stepping Stones Academy,14APR17,25.0,70.0,,,,,19.0,50.0,,,,
ARIZONA,4,400190,Liberty Traditional Charter School,14APR17,67.0,37.0,62.0,37.0,9.0,25.0,37.0,54.0,37.0,54.0,,
ARIZONA,4,400191,Fit Kids  Inc. dba Champion Schools,14APR17,125.0,22.0,99.0,22.0,24.0,30.0,91.0,17.0,73.0,12.0,27.0,10.0
ARIZONA,4,400192,Sonoran Desert School,14APR17,,,,,,,3.0,,,,,
ARIZONA,4,400201,Pima County,14APR17,,,,,,,,,,,,
ARIZONA,4,400202,Academy of Tucson  Inc.,14APR17,50.0,34.0,,,,,64.0,37.0,,,,
ARIZONA,4,400204,Mountain Rose Academy  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400205,Great Expectations Academy,14APR17,34.0,44.0,9.0,25.0,,,21.0,30.0,3.0,,,
ARIZONA,4,400206,Desert Springs Academy,14APR17,14.0,25.0,,,,,,,,,,
ARIZONA,4,400208,Mountain Oak Charter School  Inc.,14APR17,13.0,25.0,6.0,25.0,,,19.0,70.0,9.0,25.0,,
ARIZONA,4,400209,Park View School  Inc.,14APR17,,,,,,,41.0,44.0,17.0,50.0,1.0,
ARIZONA,4,400210,Painted Pony Ranch Charter School,14APR17,15.0,25.0,,,,,11.0,25.0,,,,
ARIZONA,4,400211,Mary Ellen Halvorson Educational Foundation. dba: Tri-City P,14APR17,,,,,,,,,,,,
ARIZONA,4,400212,Benson Unified School District,14APR17,101.0,52.0,37.0,54.0,,,93.0,57.0,38.0,54.0,,
ARIZONA,4,400213,Painted Desert Demonstration Projects  Inc.,14APR17,14.0,25.0,12.0,25.0,,,12.0,25.0,11.0,25.0,,
ARIZONA,4,400214,The Shelby School,14APR17,1.0,,1.0,,,,4.0,,2.0,,,
ARIZONA,4,400217,Little Lamb Community School,14APR17,39.0,74.0,,,,,,,,,,
ARIZONA,4,400218,American Basic Schools LLC,14APR17,87.0,32.0,85.0,27.0,1.0,,,,,,,
ARIZONA,4,400219,Career Success Schools,14APR17,24.0,10.0,24.0,10.0,,,5.0,,5.0,,,
ARIZONA,4,400221,Kaizen Education Foundation dba South Pointe Elementary Scho,14APR17,46.0,15.0,46.0,15.0,4.0,,,,,,,
ARIZONA,4,400223,Daisy Education Corporation dba Sonoran Science Academy,14APR17,56.0,64.0,23.0,50.0,,,55.0,54.0,22.0,50.0,,
ARIZONA,4,400225,Horizon Community Learning Center Inc. 1,14APR17,,,,,,,125.0,62.0,,,,
ARIZONA,4,400227,Kaizen Education Foundation dba South Pointe Junior High Sch,14APR17,,,,,,,49.0,5.0,49.0,5.0,8.0,25.0
ARIZONA,4,400229,Milestones Charter School,14APR17,19.0,10.0,6.0,25.0,,,13.0,25.0,8.0,25.0,,
ARIZONA,4,400230,Pathfinder Charter School Foundation,14APR17,102.0,27.0,,,,,,,,,,
ARIZONA,4,400231,James Madison Preparatory School,14APR17,,,,,,,28.0,30.0,,,,
ARIZONA,4,400232,Self Development Charter School,14APR17,55.0,84.0,,,,,21.0,10.0,,,,
ARIZONA,4,400235,Excalibur Charter Schools  Inc.,14APR17,49.0,34.0,40.0,24.0,,,15.0,25.0,15.0,25.0,1.0,
ARIZONA,4,400237,Paramount Education Studies Inc,14APR17,43.0,34.0,3.0,,,,37.0,34.0,,,,
ARIZONA,4,400238,Metropolitan Arts Institute  Inc.,14APR17,,,,,,,25.0,30.0,,,,
ARIZONA,4,400239,P.L.C. Charter Schools,14APR17,138.0,37.0,115.0,27.0,,,118.0,22.0,91.0,22.0,2.0,
ARIZONA,4,400241,Paragon Management  Inc.,14APR17,163.0,77.0,38.0,64.0,1.0,,164.0,47.0,30.0,30.0,1.0,
ARIZONA,4,400243,Skyline Schools  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400244,Edkey  Inc. - Sequoia Charter School,14APR17,77.0,12.0,74.0,12.0,4.0,,72.0,8.0,71.0,8.0,7.0,25.0
ARIZONA,4,400246,Edkey  Inc. - Sequoia Village School,14APR17,26.0,30.0,15.0,25.0,2.0,,30.0,10.0,20.0,10.0,,
ARIZONA,4,400248,Telesis Center for Learning  Inc.,14APR17,64.0,72.0,34.0,64.0,,,37.0,24.0,21.0,10.0,1.0,
ARIZONA,4,400254,Southern Arizona Community Academy  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400255,Tucson Country Day School  Inc.,14APR17,86.0,37.0,,,,,68.0,52.0,,,,
ARIZONA,4,400258,Carden of Tucson  Inc.,14APR17,14.0,25.0,,,,,15.0,25.0,,,,
ARIZONA,4,400259,Southgate Academy  Inc.,14APR17,50.0,5.0,50.0,5.0,,,78.0,2.0,78.0,2.0,,
ARIZONA,4,400261,Eastpointe High School  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400263,Patagonia Montessori Elementary School,14APR17,4.0,,,,,,4.0,,,,,
ARIZONA,4,400264,Santa Cruz Valley Opportunities in Education  Inc.,14APR17,4.0,,1.0,,,,,,,,,
ARIZONA,4,400266,PACE Preparatory Academy  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400268,Juniper Tree Academy,14APR17,77.0,57.0,30.0,50.0,,,,,,,,
ARIZONA,4,400273,GAR  LLC dba Student Choice High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400274,AIBT Non-Profit Charter High School - Phoenix,14APR17,,,,,,,,,,,,
ARIZONA,4,400275,Highland Free School,14APR17,5.0,,4.0,,,,,,,,,
ARIZONA,4,400276,Academy with Community Partners  Inc,14APR17,,,,,,,,,,,,
ARIZONA,4,400278,Deer Valley Charter Schools  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400279,West Gilbert Charter Elementary School  Inc.,14APR17,43.0,54.0,20.0,50.0,,,,,,,,
ARIZONA,4,400280,Mohave Accelerated Learning Center,14APR17,,,,,,,74.0,22.0,32.0,15.0,,
ARIZONA,4,400281,Masada Charter School  Inc.,14APR17,46.0,74.0,27.0,10.0,,,56.0,44.0,31.0,34.0,,
ARIZONA,4,400282,Harvest Power Community Development Group  Inc.,14APR17,182.0,27.0,168.0,27.0,,,138.0,17.0,125.0,12.0,,
ARIZONA,4,400284,Omega Alpha Academy,14APR17,46.0,54.0,44.0,54.0,3.0,,30.0,30.0,28.0,30.0,1.0,
ARIZONA,4,400285,Montessori House  Inc.,14APR17,4.0,,,,,,,,,,,
ARIZONA,4,400288,Premier Charter High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400290,Pan-American Elementary Charter,14APR17,73.0,57.0,72.0,57.0,,,59.0,24.0,59.0,24.0,,
ARIZONA,4,400295,Kingman Unified School District,14APR17,549.0,40.0,422.0,35.0,31.0,34.0,459.0,23.0,311.0,19.0,24.0,10.0
ARIZONA,4,400296,El Centro for the Study of Primary and Secondary Education,14APR17,,,,,,,25.0,10.0,17.0,10.0,,
ARIZONA,4,400298,Legacy Schools,14APR17,20.0,10.0,12.0,25.0,,,17.0,10.0,10.0,25.0,,
ARIZONA,4,400299,Visions Unlimited Academy  Inc.,14APR17,2.0,,2.0,,,,5.0,,4.0,,,
ARIZONA,4,400303,North Star Charter School  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400310,Calibre Academy,14APR17,90.0,42.0,38.0,34.0,,,49.0,24.0,25.0,30.0,,
ARIZONA,4,400311,E-Institute Charter Schools  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400315,Yavapai Accommodation School District,14APR17,,,,,,,,,,,,
ARIZONA,4,400317,Khalsa Family Services,14APR17,31.0,64.0,,,,,16.0,50.0,,,,
ARIZONA,4,400318,Aprender Tucson,14APR17,19.0,50.0,19.0,50.0,5.0,,30.0,30.0,30.0,30.0,5.0,
ARIZONA,4,400320,Acorn Montessori Charter School,14APR17,54.0,54.0,37.0,54.0,,,22.0,50.0,13.0,25.0,1.0,
ARIZONA,4,400321,Pinnacle Education-WMCB  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400322,Desert Rose Academy Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400323,Crown Charter School  Inc,14APR17,41.0,5.0,,,,,,,,,,
ARIZONA,4,400326,Success School,14APR17,77.0,62.0,63.0,57.0,,,50.0,44.0,38.0,34.0,,
ARIZONA,4,400327,Pointe Educational Services,14APR17,94.0,52.0,33.0,54.0,,,151.0,32.0,79.0,22.0,,
ARIZONA,4,400328,A Center for Creative Education,14APR17,8.0,25.0,5.0,,,,3.0,,2.0,,,
ARIZONA,4,400329,American Virtual Academy,14APR17,,,,,,,47.0,15.0,14.0,25.0,,
ARIZONA,4,400330,Compass High School  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400332,James Sandoval Preparatory High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400339,Destiny School  Inc.,14APR17,26.0,30.0,18.0,30.0,,,26.0,50.0,17.0,50.0,,
ARIZONA,4,400340,Noah Webster Schools - Mesa,14APR17,129.0,67.0,68.0,62.0,3.0,,,,,,,
ARIZONA,4,400343,Griffin Foundation  Inc. The,14APR17,26.0,30.0,26.0,30.0,,,21.0,30.0,19.0,30.0,,
ARIZONA,4,400344,Pathways KM Charter Schools  Inc,14APR17,,,,,,,,,,,,
ARIZONA,4,400350,PEAK School Inc.  The,14APR17,18.0,30.0,15.0,25.0,,,12.0,25.0,10.0,25.0,,
ARIZONA,4,400351,Kaizen Education Foundation dba Vista Grove Preparatory  1,14APR17,,,,,,,33.0,5.0,33.0,5.0,10.0,25.0
ARIZONA,4,400352,American Charter Schools Foundation d.b.a. Estrella High Sch,14APR17,,,,,,,,,,,,
ARIZONA,4,400353,American Charter Schools Foundation d.b.a. Peoria Accelerate,14APR17,,,,,,,,,,,,
ARIZONA,4,400354,American Charter Schools Foundation d.b.a. Sun Valley High S,14APR17,,,,,,,,,,,,
ARIZONA,4,400355,American Charter Schools Foundation d.b.a. West Phoenix High,14APR17,,,,,,,,,,,,
ARIZONA,4,400356,Nosotros  Inc,14APR17,7.0,25.0,6.0,25.0,,,18.0,10.0,16.0,10.0,,
ARIZONA,4,400357,American Charter Schools Foundation d.b.a. Apache Trail High,14APR17,,,,,,,,,,,,
ARIZONA,4,400359,Challenger Basic School  Inc.,14APR17,46.0,74.0,,,,,,,,,,
ARIZONA,4,400361,Arizona Community Development Corporation,14APR17,243.0,37.0,183.0,32.0,5.0,,163.0,27.0,128.0,22.0,3.0,
ARIZONA,4,400363,SC Jensen Corporation  Inc. dba Intelli-School,14APR17,,,,,,,,,,,,
ARIZONA,4,400364,PAS Charter  Inc.  dba Intelli-School,14APR17,,,,,,,,,,,,
ARIZONA,4,400366,Valley of the Sun Waldorf Education Association  dba Desert,14APR17,29.0,30.0,3.0,,,,26.0,30.0,,,,
ARIZONA,4,400367,Pima Prevention Partnership dba Pima Partnership School  The,14APR17,,,,,,,,,,,,
ARIZONA,4,400368,Academy of Mathematics and Science Inc. 1,14APR17,40.0,64.0,31.0,54.0,1.0,,22.0,70.0,15.0,25.0,,
ARIZONA,4,400370,Midtown Primary School,14APR17,14.0,25.0,9.0,25.0,1.0,,,,,,,
ARIZONA,4,400373,Tucson International Academy  Inc.,14APR17,36.0,5.0,33.0,5.0,,,57.0,15.0,49.0,15.0,2.0,
ARIZONA,4,400374,Bell Canyon Charter School  Inc,14APR17,38.0,44.0,28.0,50.0,,,20.0,30.0,16.0,10.0,,
ARIZONA,4,400376,Cortez Park Charter Middle School  Inc.,14APR17,,,,,,,74.0,22.0,1.0,,1.0,
ARIZONA,4,400377,West Gilbert Charter Middle School  Inc.,14APR17,,,,,,,29.0,30.0,9.0,25.0,,
ARIZONA,4,400381,Carpe Diem Collegiate High School,14APR17,,,,,,,25.0,10.0,10.0,25.0,,
ARIZONA,4,400382,CPLC Community Schools dba Toltecalli High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400383,Life Skills Center of Arizona  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400384,American Charter Schools Foundation d.b.a. Desert Hills High,14APR17,,,,,,,,,,,,
ARIZONA,4,400385,American Charter Schools Foundation d.b.a. Crestview College,14APR17,,,,,,,12.0,25.0,10.0,25.0,2.0,
ARIZONA,4,400386,Kaizen Education Foundation dba Summit High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400387,Kaizen Education Foundation dba Tempe Accelerated High Schoo,14APR17,,,,,,,,,,,,
ARIZONA,4,400388,Kaizen Education Foundation dba Skyview High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400389,Kaizen Education Foundation dba Maya High School,14APR17,,,,,,,,,,,,
ARIZONA,4,400390,Camelback Education  Inc,14APR17,69.0,12.0,61.0,17.0,,,38.0,15.0,34.0,15.0,,
ARIZONA,4,400393,Lifelong Learning Research Institute Inc. 1,14APR17,4.0,,4.0,,,,6.0,25.0,4.0,,,
ARIZONA,4,400394,Avondale Learning dba Precision Academy,14APR17,,,,,,,,,,,,
ARIZONA,4,400395,LEAD Charter Schools,14APR17,54.0,54.0,30.0,50.0,,,49.0,24.0,14.0,25.0,,
ARIZONA,4,400396,All Aboard Charter School,14APR17,17.0,50.0,16.0,50.0,,,,,,,,
ARIZONA,4,400397,CAFA  Inc. dba Learning Foundation Performing Arts School,14APR17,31.0,34.0,28.0,30.0,4.0,,,,,,,
ARIZONA,4,400398,Founding Fathers Academies  Inc,14APR17,7.0,25.0,6.0,25.0,,,12.0,25.0,8.0,25.0,,
ARIZONA,4,400399,Montessori Academy  Inc.,14APR17,18.0,70.0,2.0,,,,18.0,30.0,2.0,,,
ARIZONA,4,400401,New World Educational Center,14APR17,22.0,30.0,15.0,25.0,,,23.0,10.0,11.0,25.0,,
ARIZONA,4,400402,Cholla Academy,14APR17,28.0,30.0,23.0,30.0,,,45.0,15.0,36.0,15.0,,
ARIZONA,4,400404,Akimel O'Otham Pee Posh Charter School Inc. 2,14APR17,56.0,15.0,50.0,15.0,1.0,,,,,,,
ARIZONA,4,400405,Cornerstone Charter School Inc,14APR17,,,,,,,,,,,,
ARIZONA,4,400406,Happy Valley School Inc. 1,14APR17,107.0,77.0,11.0,25.0,,,,,,,,
ARIZONA,4,400407,CITY Center for Collaborative Learning,14APR17,,,,,,,,,,,,
ARIZONA,4,400409,Satori  Inc.,14APR17,24.0,70.0,,,,,20.0,10.0,,,,
ARIZONA,4,400413,Mohave Accelerated Elementary School  Inc.,14APR17,93.0,52.0,61.0,52.0,,,,,,,,
ARIZONA,4,400414,Academy of Building Industries  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400415,Arizona Montessori Charter School at Anthem,14APR17,21.0,70.0,6.0,25.0,,,22.0,50.0,8.0,25.0,,
ARIZONA,4,400416,StarShine Academy,14APR17,12.0,25.0,7.0,25.0,4.0,,17.0,10.0,9.0,25.0,4.0,
ARIZONA,4,400417,Arizona Agribusiness & Equine Center Inc. 2,14APR17,,,,,,,,,,,,
ARIZONA,4,400419,Gila County Regional School District,14APR17,,,,,,,,,,,,
ARIZONA,4,400420,Pillar Charter School,14APR17,,,,,,,,,,,,
ARIZONA,4,400423,Legacy Education Group,14APR17,,,,,,,,,,,,
ARIZONA,4,400424,Rosefield Charter Elementary School  Inc.,14APR17,123.0,62.0,41.0,44.0,,,,,,,,
ARIZONA,4,400425,East Mesa Charter Elementary School  Inc.,14APR17,86.0,67.0,53.0,64.0,1.0,,,,,,,
ARIZONA,4,400426,Arizona Agribusiness & Equine Center Inc. 3,14APR17,,,,,,,,,,,,
ARIZONA,4,400427,Arizona Connections Academy Charter School  Inc.,14APR17,133.0,27.0,64.0,22.0,,,264.0,22.0,126.0,12.0,,
ARIZONA,4,400429,Country Gardens Charter Schools,14APR17,26.0,50.0,13.0,25.0,1.0,,29.0,10.0,22.0,10.0,1.0,
ARIZONA,4,400432,Portable Practical Educational Preparation Inc. (PPEP In 2,14APR17,273.0,27.0,162.0,22.0,4.0,,614.0,16.0,351.0,10.0,7.0,25.0
ARIZONA,4,400433,El Pueblo Integral - Teaching & Learning Collaborative 1,14APR17,,,,,,,25.0,30.0,,,,
ARIZONA,4,400438,Imagine Charter Elementary at Desert West  Inc.,14APR17,150.0,32.0,,,,,,,,,,
ARIZONA,4,400439,Desert Star Community School  Inc.,14APR17,24.0,30.0,,,,,18.0,30.0,1.0,,,
ARIZONA,4,400440,Chandler Preparatory Academy,14APR17,,,,,,,113.0,77.0,,,,
ARIZONA,4,400441,Imagine Middle at Surprise  Inc.,14APR17,,,,,,,117.0,37.0,40.0,34.0,,
ARIZONA,4,400442,Imagine Middle at East Mesa  Inc.,14APR17,,,,,,,75.0,42.0,32.0,34.0,,
ARIZONA,4,400444,Prescott Valley Charter School,14APR17,29.0,30.0,23.0,30.0,1.0,,18.0,10.0,15.0,25.0,,
ARIZONA,4,400445,Imagine Charter Elementary at Camelback  Inc.,14APR17,78.0,52.0,1.0,,1.0,,,,,,,
ARIZONA,4,400446,Imagine Elementary at Tempe  Inc.,14APR17,39.0,44.0,,,,,,,,,,
ARIZONA,4,400447,American Charter Schools Foundation d.b.a. South Ridge High,14APR17,,,,,,,,,,,,
ARIZONA,4,400448,Desert Sky Community School  Inc.,14APR17,12.0,25.0,3.0,,,,,,,,,
ARIZONA,4,400450,Agua Fria Union High School District,14APR17,,,,,,,,,,,,
ARIZONA,4,400463,Arizona State School for the Deaf and Blind,14APR17,61.0,12.0,5.0,,,,59.0,15.0,7.0,25.0,,
ARIZONA,4,400480,Aguila Elementary District,14APR17,19.0,50.0,19.0,50.0,,,14.0,25.0,13.0,25.0,,
ARIZONA,4,400520,Ajo Unified District,14APR17,28.0,30.0,,,,,29.0,30.0,1.0,,,
ARIZONA,4,400600,Alhambra Elementary District,14APR17,1514.0,31.0,1345.0,28.0,45.0,24.0,1413.0,25.0,1178.0,23.0,26.0,10.0
ARIZONA,4,400608,BASIS School Inc. 2,14APR17,,,,,,,108.0,92.0,,,,
ARIZONA,4,400609,Bradley Academy of Excellence  Inc.,14APR17,32.0,5.0,,,,,30.0,10.0,,,,
ARIZONA,4,400610,Desert Heights Charter Schools,14APR17,72.0,47.0,34.0,44.0,,,58.0,44.0,23.0,30.0,,
ARIZONA,4,400613,Educational Impact  Inc.,14APR17,28.0,50.0,,,,,,,,,,
ARIZONA,4,400614,MCCCD on behalf of Phoenix College Preparatory Academy,14APR17,,,,,,,,,,,,
ARIZONA,4,400616,New School for the Arts Middle School,14APR17,,,,,,,39.0,34.0,,,,
ARIZONA,4,400618,American Charter Schools Foundation d.b.a. South Pointe High,14APR17,,,,,,,,,,,,
ARIZONA,4,400619,American Charter Schools Foundation d.b.a. Alta Vista High S,14APR17,,,,,,,,,,,,
ARIZONA,4,400621,Pinnacle Education-Tempe  Inc.,14APR17,,,,,,,27.0,10.0,1.0,,1.0,
ARIZONA,4,400625,Pinnacle Education-Kino  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400626,Pinnacle Education-Casa Grande  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400630,Alpine Elementary District,14APR17,11.0,25.0,6.0,25.0,,,6.0,25.0,3.0,,,
ARIZONA,4,400631,Patriot Academy  Inc.,14APR17,6.0,25.0,,,,,10.0,25.0,,,,
ARIZONA,4,400632,Cochise Community Development Corporation,14APR17,29.0,50.0,22.0,30.0,,,40.0,24.0,28.0,10.0,2.0,
ARIZONA,4,400633,Canyon Rose Academy  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400636,Blueprint Education,14APR17,,,,,,,6.0,25.0,,,,
ARIZONA,4,400637,Edkey  Inc. - Redwood Academy,14APR17,59.0,34.0,44.0,34.0,3.0,,,,,,,
ARIZONA,4,400638,Edkey  Inc. - Pathfinder Academy,14APR17,91.0,47.0,26.0,30.0,1.0,,32.0,24.0,5.0,,,
ARIZONA,4,400640,Edkey  Inc. - Sequoia School for the Deaf and Hard of Hearin,14APR17,4.0,,4.0,,,,5.0,,4.0,,,
ARIZONA,4,400641,Edkey  Inc. - Sequoia Ranch School,14APR17,66.0,8.0,65.0,8.0,36.0,15.0,41.0,5.0,38.0,5.0,27.0,10.0
ARIZONA,4,400649,Heritage Elementary School,14APR17,107.0,42.0,86.0,42.0,1.0,,65.0,47.0,53.0,44.0,2.0,
ARIZONA,4,400650,Integrity Education Incorporated,14APR17,2.0,,2.0,,,,2.0,,2.0,,,
ARIZONA,4,400653,Edkey  Inc. - Arizona Conservatory for Arts and Academics,14APR17,,,,,,,63.0,52.0,33.0,34.0,,
ARIZONA,4,400655,Veritas Preparatory Academy,14APR17,,,,,,,125.0,62.0,,,,
ARIZONA,4,400656,RSD Charter School  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400680,Amphitheater Unified District,14APR17,1077.0,51.0,519.0,43.0,19.0,30.0,992.0,40.0,357.0,20.0,14.0,25.0
ARIZONA,4,400720,Antelope Union High School District,14APR17,,,,,,,,,,,,
ARIZONA,4,400745,Legacy Traditional Charter School - Maricopa,14APR17,155.0,72.0,57.0,64.0,1.0,,86.0,37.0,21.0,50.0,,
ARIZONA,4,400746,Eduprize Schools  LLC,14APR17,482.0,60.0,15.0,25.0,,,205.0,57.0,4.0,,,
ARIZONA,4,400747,Scottsdale Preparatory Academy,14APR17,,,,,,,146.0,77.0,,,,
ARIZONA,4,400748,Sage Academy  Inc.,14APR17,13.0,25.0,6.0,25.0,,,2.0,,1.0,,,
ARIZONA,4,400750,Apache Elementary District,14APR17,1.0,,,,,,1.0,,,,,
ARIZONA,4,400751,Concordia Charter School  Inc.,14APR17,16.0,10.0,16.0,10.0,,,,,,,,
ARIZONA,4,400753,Ambassador Academy,14APR17,11.0,25.0,,,,,,,,,,
ARIZONA,4,400754,Imagine Desert West Middle  Inc.,14APR17,,,,,,,108.0,32.0,,,,
ARIZONA,4,400755,Freedom Academy  Inc.,14APR17,47.0,64.0,1.0,,,,41.0,54.0,3.0,,,
ARIZONA,4,400756,Imagine Camelback Middle  Inc.,14APR17,,,,,,,57.0,24.0,,,,
ARIZONA,4,400757,Arete Preparatory Academy,14APR17,,,,,,,92.0,52.0,,,,
ARIZONA,4,400758,Candeo Schools  Inc.,14APR17,70.0,77.0,,,,,37.0,84.0,,,,
ARIZONA,4,400760,Glendale Preparatory Academy,14APR17,,,,,,,76.0,67.0,,,,
ARIZONA,4,400761,Tempe Preparatory Junior Academy,14APR17,,,,,,,,,,,,
ARIZONA,4,400763,EAGLE South Mountain Inc. 1,14APR17,85.0,52.0,37.0,34.0,,,39.0,34.0,23.0,10.0,,
ARIZONA,4,400764,ASU Preparatory Academy 1,14APR17,90.0,22.0,66.0,17.0,,,,,,,,
ARIZONA,4,400766,Imagine Coolidge Elementary  Inc.,14APR17,107.0,37.0,89.0,32.0,1.0,,,,,,,
ARIZONA,4,400768,Pima Prevention Partnership dba Pima Partnership Academy,14APR17,,,,,,,49.0,5.0,46.0,5.0,2.0,
ARIZONA,4,400769,Imagine Prep Coolidge  Inc.,14APR17,,,,,,,107.0,12.0,74.0,8.0,,
ARIZONA,4,400770,Imagine Prep Surprise  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400771,Blue Adobe Project,14APR17,,,,,,,,,,,,
ARIZONA,4,400774,Sonoran Science Academy - Broadway,14APR17,30.0,50.0,21.0,50.0,,,24.0,50.0,10.0,25.0,,
ARIZONA,4,400775,San Tan Montessori School  Inc.,14APR17,93.0,47.0,22.0,50.0,,,28.0,30.0,6.0,25.0,,
ARIZONA,4,400776,Daisy Education Corporation dba Sonoran Science Academy - Ph,14APR17,28.0,10.0,25.0,10.0,1.0,,22.0,50.0,17.0,50.0,,
ARIZONA,4,400778,Daisy Education Corporation dba Paragon Science Academy,14APR17,47.0,84.0,24.0,10.0,,,31.0,74.0,10.0,25.0,,
ARIZONA,4,400780,Imagine Avondale Elementary  Inc.,14APR17,86.0,37.0,66.0,32.0,,,,,,,,
ARIZONA,4,400781,Math and Science Success Academy  Inc.,14APR17,42.0,24.0,31.0,24.0,,,44.0,84.0,33.0,74.0,,
ARIZONA,4,400782,Haven Montessori Children's House  Inc.,14APR17,11.0,25.0,2.0,,,,,,,,,
ARIZONA,4,400783,Imagine Prep Superstition  Inc.,14APR17,,,,,,,,,,,,
ARIZONA,4,400785,AZ Compass Schools  Inc.,14APR17,,,,,,,36.0,15.0,,,,
ARIZONA,4,400786,West Valley Arts and Technology Academy  Inc.,14APR17,54.0,15.0,41.0,15.0,1.0,,,,,,,
ARIZONA,4,400787,Kaizen Education Foundation dba Vista Grove Preparatory  2,14APR17,57.0,34.0,56.0,34.0,17.0,50.0,,,,,,
ARIZONA,4,400788,Phoenix Collegiate Academy  Inc.,14APR17,52.0,34.0,52.0,34.0,1.0,,64.0,37.0,62.0,37.0,,
ARIZONA,4,400789,Kaizen Education Foundation dba Liberty Arts Academy,14APR17,29.0,10.0,16.0,10.0,2.0,,10.0,25.0,4.0,,,
ARIZONA,4,400790,Apache Junction Unified District,14APR17,295.0,42.0,221.0,37.0,2.0,,352.0,22.0,247.0,17.0,2.0,
ARIZONA,4,400791,Teleos Preparatory Academy,14APR17,24.0,50.0,15.0,25.0,,,15.0,25.0,11.0,25.0,,
