"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C01_004E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M","S1902_C02_015E"
"9700000US4837650","Rockwall Independent School District, Texas","22749","1282","83.4","2.9","30.2","4.5","4.4","3.3","2.3","0.5","0.6","19.0","3.9","18847","1396","N","N","N","N","N","N","N","N","N","N","N","N","68271","2923","87.4","3.3","5.5","2.1","0.3","0.4","1.8","1.4","0.0","0.3","1.5","1.2","3.4","1.8","19.0","1.8","71.4","3.1","27.5","(X)","28.5","(X)","24.0","(X)","111530","9185","109751","10540","18383","11611","23579","2649","11912","3328","N","N","33342","12034","118712","10664","N","N","N","N","N","27.0","N","N","N","N","N","N","N","3465","41185","4065","28111","12996","N","N","28036","16172","N","N","19778","4577","14670","6125","16699","3931","46732","4904","(X)","(X)","(X)","(X)","(X)","(X)","39034"
"9700000US4838080","Round Rock Independent School District, Texas","93685","2643","92.5","1.4","20.1","1.9","1.5","2.0","0.7","1.3","0.6","11.3","1.6","64762","2871","4.9","1.5","35.7","3.2","41.7","3.3","6.9","2.0","8.8","2.2","2.0","0.8","262838","6167","73.6","1.9","8.1","1.3","0.4","0.3","10.9","1.2","0.1","0.1","3.1","1.1","3.8","0.9","22.1","1.8","55.7","2.1","23.4","(X)","23.8","(X)","19.9","(X)","89620","3692","87577","3970","10785","2215","17846","1515","10483","2481","2555","1757","22879","2782","104845","4719","39371","10254","84469","9155","129524","14.4","6573","72580","11027","132090","14893","105711","24189","1516","34299","1724","23977","3884","15911","11038","40075","4561","N","N","21986","4876","18482","7385","20979","2443","38374","2077","(X)","(X)","(X)","(X)","(X)","(X)","33020"
"9700000US4838700","San Angelo Independent School District, Texas","38403","1459","80.5","3.1","17.0","2.4","2.7","5.4","1.7","1.5","0.8","21.6","3.0","23161","1723","11.4","2.3","37.6","5.6","31.6","4.3","12.0","3.8","5.6","2.4","1.9","1.6","101287","2256","81.5","2.9","5.2","0.8","0.3","0.3","1.3","0.3","0.0","0.2","9.0","2.6","2.7","1.2","39.7","1.0","52.7","1.1","30.0","(X)","34.7","(X)","23.2","(X)","60905","5668","57769","6189","17916","10030","15961","976","10236","1912","6343","3991","20220","3306","73932","7770","39633","8886","60606","10169","110884","30.7","22279","41506","5193","101983","25211","50537","17998","2232","25336","2668","21909","8348","N","N","28489","10012","N","N","17674","5107","17017","12877","16294","1658","30697","3967","(X)","(X)","(X)","(X)","(X)","(X)","24258"
"9700000US4838730","San Antonio Independent School District, Texas","107937","4557","73.5","1.9","9.0","1.2","2.1","10.6","1.5","2.6","0.6","13.9","1.4","65499","3363","16.4","2.5","41.1","3.1","18.0","2.7","16.2","2.2","5.1","1.3","3.2","0.9","313018","14423","77.4","2.4","9.0","1.1","0.7","0.3","0.6","0.3","0.0","0.1","9.9","1.7","2.2","0.7","77.7","1.8","12.2","1.5","36.2","(X)","39.8","(X)","28.9","(X)","41182","1891","42886","2223","10239","5547","12478","660","7921","633","2254","521","17947","2147","46469","2576","23815","3244","33514","3006","75499","35.3","7062","51989","4184","84737","11295","77176","10511","638","15780","789","14970","1833","21363","7040","14837","4702","N","N","14475","1682","10066","3097","13622","711","27530","3191","(X)","(X)","(X)","(X)","(X)","(X)","15480"
"9700000US4838970","San Marcos Consolidated Independent School District, Texas","24426","1759","84.7","3.9","14.1","3.6","3.8","2.6","2.1","2.4","1.7","12.4","3.2","11448","1523","N","N","N","N","N","N","N","N","N","N","N","N","70993","3317","83.3","3.5","6.3","2.0","0.0","0.3","2.1","1.7","0.0","0.3","6.5","2.9","1.7","1.1","49.3","3.9","42.8","3.8","27.6","(X)","23.2","(X)","20.4","(X)","49688","6812","42863","5475","35634","29201","15961","2370","9177","2421","2285","1336","21106","6672","67117","12087","N","N","N","N","N","17.9","N","N","N","N","N","N","N","2618","19848","2983","14379","4652","N","N","6947","7125","N","N","16371","8148","8970","7067","13381","2200","26107","4540","(X)","(X)","(X)","(X)","(X)","(X)","18809"
"9700000US4839480","Schertz-Cibolo-Universal City Independent School District, Texas","21411","1307","85.9","3.4","23.2","4.2","3.8","4.2","1.9","1.3","0.8","28.9","3.8","17547","1156","9.3","3.0","37.7","6.0","37.2","5.7","6.5","2.6","6.7","2.9","2.6","1.6","64588","4209","81.0","3.1","10.2","2.9","0.0","0.1","2.0","0.7","0.0","0.3","1.8","1.1","5.0","2.2","26.9","4.1","58.3","4.1","24.4","(X)","23.7","(X)","16.1","(X)","81626","5084","75543","5670","6447","2990","17470","1704","9487","3531","N","N","27561","2698","86996","5902","49941","14608","65610","7686","105003","23.4","7592","74258","13143","160506","28576","114921","55965","1661","27493","1683","34117","7796","N","N","27235","9958","N","N","37253","21527","17087","6618","24772","3597","28471","1918","(X)","(X)","(X)","(X)","(X)","(X)","27818"
"9700000US4840710","Socorro Independent School District, Texas","54727","2827","87.8","2.4","8.1","2.1","2.5","5.0","1.5","1.6","0.8","9.5","2.1","46347","2593","9.2","2.2","39.4","3.6","28.2","3.1","12.9","2.4","6.2","1.6","4.0","1.3","195107","11668","84.0","2.7","3.8","1.3","1.3","1.0","1.5","0.7","0.4","0.3","6.8","1.5","2.1","0.7","86.3","1.8","8.0","1.4","30.3","(X)","31.5","(X)","19.6","(X)","59083","4280","60142","4724","5901","2702","13822","1362","8300","1735","2536","1267","17193","2863","60656","4631","20961","4966","47670","7143","86735","17.4","12177","50609","5136","97318","14121","71807","8638","1365","17031","1274","14038","4780","15272","8354","32802","20967","3514","2116","23973","10997","13064","4804","16156","1427","30167","4395","(X)","(X)","(X)","(X)","(X)","(X)","17454"
"9700000US4841100","Spring Branch Independent School District, Texas","64917","2711","83.8","2.4","28.8","2.8","2.8","2.9","1.0","1.0","0.7","10.5","1.7","45109","2469","11.5","2.5","34.7","3.7","28.6","3.3","12.3","2.4","7.1","1.9","5.7","2.1","185823","9430","65.5","4.2","5.2","2.3","1.0","0.7","7.2","1.4","0.1","0.1","18.2","3.7","2.9","1.5","44.2","3.7","41.9","3.2","36.8","(X)","38.0","(X)","27.6","(X)","110796","7302","106516","6863","44750","10622","19550","1071","10671","3233","4972","3200","29236","6026","121275","9790","54199","12718","127638","27724","174837","23.7","18328","62591","11652","125928","20913","70365","9542","2864","49383","3428","22498","10586","24850","13388","43118","8287","N","N","13231","2154","16936","6091","15513","1854","67232","5552","(X)","(X)","(X)","(X)","(X)","(X)","39734"
"9700000US4841220","Spring Independent School District, Texas","61615","3425","90.6","1.7","8.9","1.7","2.7","4.8","1.8","3.7","1.6","8.1","1.6","43841","3191","6.3","1.6","40.1","4.8","28.6","4.6","14.7","3.2","7.9","2.5","2.4","1.1","180832","10624","44.7","4.4","33.0","3.9","0.2","0.2","5.8","1.7","0.3","0.4","13.0","2.8","3.1","1.1","32.3","4.3","26.2","3.3","34.1","(X)","35.6","(X)","25.7","(X)","64736","4409","64498","4476","8916","3805","17081","1985","9137","1396","2944","1700","17533","3060","70058","5650","34941","10741","56976","11045","93433","16.4","10074","59092","8808","97965","13531","78207","20330","1599","26211","2172","21796","3530","N","N","25555","6185","N","N","15158","2549","17501","6818","16721","2062","32188","3132","(X)","(X)","(X)","(X)","(X)","(X)","22933"
"9700000US4842960","Tomball Independent School District, Texas","22661","2127","83.9","4.9","18.1","4.5","4.0","2.3","1.6","1.0","0.9","13.2","3.9","16860","2002","N","N","N","N","N","N","N","N","N","N","N","N","68409","7641","82.1","8.6","4.8","3.6","0.1","0.1","3.5","2.3","0.0","0.3","7.4","7.6","2.1","1.4","25.8","7.6","64.7","8.2","36.1","(X)","33.6","(X)","25.5","(X)","93362","10804","100487","12145","10772","4878","17142","2602","6188","1803","N","N","19683","7245","104105","10988","N","N","N","N","N","19.9","N","N","N","N","N","N","N","4088","35641","4433","12130","10210","N","N","21912","10706","N","N","6714","5896","N","N","17366","5791","39070","5344","(X)","(X)","(X)","(X)","(X)","(X)","31572"
"9700000US4843470","Tyler Independent School District, Texas","45387","2230","77.5","2.7","17.8","2.7","2.7","4.5","1.5","1.4","1.0","18.5","2.9","28921","2347","14.3","2.9","30.5","4.4","35.2","5.0","12.5","3.5","4.1","2.1","3.4","1.7","119717","6257","71.2","3.1","23.3","2.6","0.1","0.1","1.0","0.7","0.0","0.2","2.7","1.3","1.8","1.1","22.7","2.9","51.5","3.1","28.5","(X)","28.9","(X)","22.6","(X)","63600","5086","61356","5373","27129","11319","16865","1173","8968","2397","2487","1967","21731","4465","77717","6033","60067","15840","73216","13665","91868","31.1","10388","64405","9335","89101","18171","80999","16372","2265","28295","3089","16083","2190","N","N","30085","19492","N","N","17118","5734","36193","12447","14048","1960","33980","4083","(X)","(X)","(X)","(X)","(X)","(X)","25294"
"9700000US4843650","United Independent School District, Texas","42378","1489","89.3","2.1","8.3","1.6","2.2","4.7","1.4","1.6","0.9","5.5","1.4","36448","1804","8.7","2.2","33.3","4.0","25.6","3.8","16.6","3.1","9.8","2.3","6.2","1.9","166936","6417","95.5","0.9","0.4","0.1","0.5","0.4","0.7","0.3","0.0","0.1","2.6","0.8","0.4","0.2","93.4","0.4","5.1","0.4","26.1","(X)","27.2","(X)","16.4","(X)","64510","3867","64807","3714","22531","10813","13660","1380","6667","1197","6507","4501","23660","5149","66959","4257","14703","9079","53504","5632","96664","16.9","9630","60822","7223","82124","13914","82266","15600","1066","16994","1161","45263","33219","N","N","42302","22556","N","N","10586","2815","N","N","16353","1122","27325","5868","(X)","(X)","(X)","(X)","(X)","(X)","17212"
"9700000US4844150","Victoria Independent School District, Texas","29721","968","78.1","3.4","20.7","2.7","2.3","7.7","2.3","2.0","1.2","17.7","2.6","22123","1335","15.2","3.6","35.2","5.5","27.4","4.8","11.2","3.2","5.3","2.4","5.7","2.7","81741","1931","86.5","2.2","7.2","1.6","0.1","0.2","1.0","0.8","0.0","0.2","3.6","1.5","1.6","1.1","N","N","N","N","27.5","(X)","27.4","(X)","21.3","(X)","67994","4728","67898","5018","11836","4722","16183","1540","8352","1128","2806","1178","27864","16409","71874","4964","39881","9771","55901","8611","98674","32.4","9789","74328","19650","119669","22761","77732","7547","1753","26307","1906","15984","4070","N","N","N","N","N","N","22317","4882","4764","3389","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25103"
"9700000US4844280","Waco Independent School District, Texas","37488","2350","75.7","3.5","10.1","2.1","2.7","4.4","1.5","2.0","1.1","11.5","2.6","20303","1679","17.4","4.0","41.1","5.5","21.3","4.7","11.3","3.3","5.9","2.6","3.0","2.1","99610","5319","61.2","3.8","22.2","2.6","0.3","0.2","2.7","1.1","0.0","0.1","11.1","3.4","2.5","1.3","36.6","2.6","37.8","2.7","35.0","(X)","36.1","(X)","30.2","(X)","44815","8601","42973","5918","43576","39750","14162","1066","8236","1733","1358","526","17324","3025","47411","4890","32997","8743","37071","6150","76241","28.4","15213","33997","7901","90143","15191","35154","9636","3172","21207","5200","13825","1959","N","N","5448","5047","N","N","11243","2678","4416","3072","10717","1277","27744","8492","(X)","(X)","(X)","(X)","(X)","(X)","17581"
"9700000US4844960","Weslaco Independent School District, Texas","20512","1673","71.3","4.9","9.0","3.0","5.0","12.4","4.0","4.0","2.0","13.0","3.9","16302","1374","21.4","5.3","34.8","6.8","21.7","5.9","12.1","3.9","4.8","2.9","5.2","2.9","68552","5876","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30.3","(X)","31.8","(X)","24.5","(X)","41590","3936","43320","4949","15558","10970","13009","1205","5796","983","2125","587","24261","7705","45021","4292","26245","7259","36035","5915","71429","34.3","11498","46900","9872","46087","13164","66956","20393","1155","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13025"
"9700000US4845780","Wichita Falls Independent School District, Texas","35691","1906","78.7","3.0","18.5","3.1","2.6","6.5","2.1","2.2","1.3","16.5","2.9","22453","1709","11.8","3.0","41.1","5.2","30.5","4.7","7.9","2.7","7.8","2.6","0.8","0.8","88794","3322","77.9","2.1","11.8","1.2","0.8","0.7","2.8","0.7","0.0","0.2","3.6","1.4","3.0","1.1","19.4","1.6","63.5","2.2","35.0","(X)","33.8","(X)","29.6","(X)","54993","4288","55297","5382","12011","4341","14849","952","9127","1938","1347","776","17216","2550","65268","6452","30738","8803","45636","6700","97719","29.9","14380","57864","12796","100685","28106","72918","14063","1759","24802","2277","14494","2395","9424","4972","21420","5095","N","N","10899","3304","15120","9250","13177","1744","27234","2616","(X)","(X)","(X)","(X)","(X)","(X)","22574"
"9700000US4846680","Ysleta Independent School District, Texas","63046","3228","74.5","2.5","8.6","1.6","2.5","10.1","2.1","5.4","1.8","16.3","2.1","47208","2892","17.6","2.3","35.5","3.2","20.9","2.9","12.2","2.7","8.2","1.9","5.6","1.6","199631","12457","90.7","1.9","2.2","0.9","0.4","0.4","1.0","0.6","0.0","0.1","4.6","1.3","1.1","0.5","85.0","2.3","11.4","2.0","25.5","(X)","28.3","(X)","18.1","(X)","47640","2742","48049","3465","9027","3104","14031","823","8155","771","3432","1024","21670","4161","52209","3277","27663","5121","41343","6903","70825","33.7","5909","52609","9544","86971","11444","76614","9852","977","16560","1044","15614","4050","5618","5308","20085","14161","N","N","13757","2218","11710","4174","15026","1054","25630","3494","(X)","(X)","(X)","(X)","(X)","(X)","16344"
"9700000US4900030","Alpine School District, Utah","81027","1771","88.8","1.4","25.2","1.7","1.5","2.8","0.9","2.5","0.7","12.9","1.2","68795","1760","7.0","1.2","36.1","2.7","32.4","2.1","8.6","1.5","12.9","1.5","3.0","0.8","307342","4029","92.3","1.2","0.7","0.4","0.5","0.2","1.5","0.4","1.0","0.5","2.1","0.9","1.9","0.5","9.6","1.1","85.0","1.4","27.8","(X)","26.0","(X)","20.1","(X)","82477","2880","78853","2765","16325","5875","19606","924","10017","1521","2292","738","24136","2411","87447","2975","61107","16761","80177","5732","87286","18.6","5438","86159","10758","116283","9226","117632","25330","728","23395","782","11496","9124","13921","6882","14132","5487","13536","8051","15258","7191","14010","6246","14658","2399","24073","825","(X)","(X)","(X)","(X)","(X)","(X)","22679"
"9700000US4900120","Cache School District, Utah","20219","888","84.4","2.3","23.5","3.6","2.7","4.5","1.8","1.8","0.9","16.1","2.8","16643","806","11.6","2.3","23.0","3.8","43.5","4.2","8.6","2.9","11.2","2.7","2.2","1.2","67996","24","93.2","3.0","0.4","0.4","0.2","0.3","0.9","0.6","0.0","0.2","3.3","2.3","2.1","1.3","N","N","N","N","21.9","(X)","20.5","(X)","14.9","(X)","69443","5912","67516","6588","9259","3502","19112","1862","13484","3871","2777","1301","24732","4431","76926","6768","55940","8613","66750","10493","84224","22.9","12544","65293","18979","94322","8767","106090","25918","1890","22135","2041","N","N","N","N","21363","10452","N","N","9320","3671","13825","7312","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21509"
"9700000US4900142","Canyons School District, Utah","68552","2209","88.9","1.6","25.0","2.2","1.9","3.0","1.0","1.1","0.6","15.2","1.7","52682","1527","7.3","1.5","32.9","3.0","35.7","2.9","9.5","1.9","11.7","2.2","2.9","1.2","211479","2464","88.5","2.2","1.0","0.5","0.2","0.1","3.4","0.9","0.5","0.5","3.9","1.8","2.5","0.7","10.9","2.5","82.1","2.8","30.9","(X)","31.5","(X)","24.1","(X)","98403","5660","95119","5772","16002","4250","20447","1069","10208","1966","2777","1306","26564","2495","106016","5873","56396","7476","88721","9977","119728","21.3","8969","97868","15589","130293","11434","185661","62408","2289","34500","2472","19490","11807","N","N","42233","16452","21770","17123","13478","4234","11698","5631","14767","3126","35916","2478","(X)","(X)","(X)","(X)","(X)","(X)","33146"
"9700000US4900210","Davis School District, Utah","96480","1582","87.8","1.2","22.2","1.9","1.3","2.7","0.6","2.2","0.7","17.8","1.8","78443","2599","7.9","1.3","30.8","2.5","34.2","2.6","10.7","1.8","13.5","1.6","2.9","0.9","322094","*****","89.2","0.7","1.4","0.3","0.4","0.1","1.7","0.2","0.7","0.2","3.2","0.7","3.5","0.6","8.8","*****","85.0","0.1","27.9","(X)","28.2","(X)","20.7","(X)","82813","3116","78371","2349","13719","7254","18252","909","8270","1296","3334","837","30018","4803","89054","2966","56845","12099","72053","4813","94099","22.8","6067","98709","12158","120428","9008","115083","24886","962","26443","1057","17354","5010","45050","31052","29560","6425","9616","9863","17892","3478","5470","1856","17450","1659","26675","1080","(X)","(X)","(X)","(X)","(X)","(X)","25323"
"9700000US4900360","Granite School District, Utah","124631","3025","83.6","1.5","17.2","1.3","1.6","3.7","0.8","1.7","0.5","14.4","1.3","89874","2835","10.5","1.6","30.8","2.2","31.1","2.2","11.2","1.7","11.4","1.6","4.8","1.0","394722","3953","76.3","2.0","1.8","0.5","0.9","0.4","3.5","0.8","2.3","0.7","12.3","1.8","2.9","0.8","24.6","1.6","64.9","1.8","30.8","(X)","32.2","(X)","23.3","(X)","69163","2777","68596","2860","12612","3300","16988","775","11721","1428","3460","1183","23761","4198","75755","3407","47608","8574","61165","6937","85791","27.0","5479","78542","9358","96442","5988","110497","15522","1031","26161","1221","11997","4442","15018","6128","21795","4846","12031","3957","11258","1258","10294","3451","13929","1643","27719","1229","(X)","(X)","(X)","(X)","(X)","(X)","23043"
"9700000US4900420","Jordan School District, Utah","67059","2169","93.4","1.3","21.2","2.3","1.9","2.0","0.8","2.4","1.0","10.8","1.2","56210","1649","4.4","0.9","27.9","2.6","37.2","3.2","9.4","1.9","16.4","2.6","4.7","1.4","243633","3255","89.7","2.0","0.9","0.6","0.9","0.7","2.6","0.9","0.9","0.6","2.9","1.1","2.1","0.6","10.4","1.9","83.0","2.4","30.5","(X)","29.7","(X)","24.0","(X)","91187","3368","87242","3423","14169","5378","17854","1474","8540","1740","3017","1239","21192","2752","96976","3260","53795","9911","76631","6434","103678","16.5","4923","78821","11195","133792","9056","113213","15404","949","26996","1023","8830","6529","N","N","28472","8555","10094","3956","14152","3349","9864","5367","17062","3347","27595","1023","(X)","(X)","(X)","(X)","(X)","(X)","25894"
"9700000US4900630","Nebo School District, Utah","34049","1173","85.8","2.0","19.4","2.5","2.6","3.5","1.2","1.2","0.6","15.3","2.1","28802","1014","9.8","1.9","38.0","3.2","27.5","2.7","8.6","2.0","12.6","2.2","3.5","1.2","128001","3952","93.4","2.1","0.5","0.5","0.7","0.5","0.4","0.3","0.1","0.2","2.6","1.5","2.2","1.1","8.7","2.3","87.4","2.6","27.8","(X)","27.5","(X)","19.3","(X)","72292","4426","70315","3264","8190","1967","18660","1410","10265","2015","2206","958","32481","18929","78335","4781","63635","35141","70943","6800","79992","22.5","4821","73077","10358","104471","7519","105485","17499","1253","20639","1329","N","N","14288","11694","20778","18357","N","N","15622","10349","2688","1886","12432","4098","21291","1361","(X)","(X)","(X)","(X)","(X)","(X)","20012"
"9700000US4900720","Ogden School District, Utah","29414","1280","78.1","3.4","14.1","2.8","3.8","7.7","2.0","2.8","1.1","17.6","3.2","18912","987","11.8","3.6","41.8","5.6","28.1","5.0","8.8","2.7","6.6","2.4","2.9","1.7","84239","43","88.9","2.5","2.0","0.6","1.7","0.9","1.1","0.6","0.3","0.3","3.1","1.6","2.9","1.3","29.1","3.2","63.8","2.9","27.8","(X)","30.2","(X)","20.2","(X)","51578","3927","50986","3880","9906","4717","14328","1473","8191","1601","2241","1455","24038","3665","56462","4483","39583","11495","49107","6506","66367","27.4","7890","43134","8349","103856","11319","67347","13640","1521","18978","1612","28714","16649","11155","3199","17384","4980","N","N","21556","10740","15502","8295","13313","2131","21682","1931","(X)","(X)","(X)","(X)","(X)","(X)","18970"
