"GEO_ID","NAME","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E"
"9700000US3412690","Paterson City School District, New Jersey","2.1","30811","1409","20.2","3.4","36.8","4.7","15.8","3.1","16.1","3.0","6.1","2.1","5.0","2.0","146746","38","25.8","3.5","31.0","2.1","0.1","0.1","1.2","0.8","0.0","0.1","35.9","3.8","6.0","1.9","59.4","3.4","9.8","2.5","45.6","(X)","48.1","(X)","35.5","(X)","48578","3554","57181","4206","5477","2476","14253","1047","7573","1171","3907","634","22768","4794","54513","4513","15938","3549","41261","3721","80146","10725","76663","15901","108129","16157","90825","16259","16573","1179","19889","3799","17484","1868","N","N","14782","12408","N","N","14200","1643","12265","4235","15646","1411","20162","7704","(X)","(X)","(X)","(X)","(X)","(X)","42318","2001","70.9","3.1","5.3","1.4","23.0","2.5","6.6","1.6","7.4","1.5","12.8"
"9700000US3416230","Toms River Regional School District, New Jersey","2.3","28908","1255","12.0","2.5","32.8","4.3","26.8","3.1","12.1","3.4","11.2","2.6","5.0","2.3","109398","2263","86.9","3.3","3.4","1.5","0.0","0.1","4.5","1.9","0.0","0.1","2.2","1.2","3.1","2.0","11.0","2.7","79.6","3.6","34.0","(X)","34.4","(X)","25.8","(X)","89733","6594","90163","7950","15705","6818","20637","1058","10122","1617","5164","2767","25192","2433","98644","8690","61831","16039","87634","23661","118429","12574","82179","14146","136055","15254","109807","20709","33798","2986","33462","2072","20591","7399","N","N","71111","43770","N","N","22784","7246","11247","4404","21017","3589","34526","2145","(X)","(X)","(X)","(X)","(X)","(X)","39642","1927","79.1","2.6","21.9","2.4","35.7","3.3","5.0","1.4","1.5","0.8","19.6"
"9700000US3416290","Trenton City School District, New Jersey","2.8","18370","1310","15.3","4.2","42.5","6.2","15.2","4.6","16.4","3.6","5.8","2.7","4.7","2.4","84047","47","38.2","3.9","52.1","4.0","0.1","0.2","0.5","0.3","0.0","0.2","7.0","3.0","2.0","1.0","34.7","3.7","13.2","2.8","48.1","(X)","51.3","(X)","34.9","(X)","43887","3373","49471","3874","N","N","13713","863","7968","1569","2319","719","20015","4528","48652","3814","19644","8408","34818","3482","80782","13553","65733","11008","69568","11356","79162","17207","15634","1210","17182","2395","15476","1368","N","N","N","N","N","N","8736","3347","14291","6899","11347","1240","27025","5346","(X)","(X)","(X)","(X)","(X)","(X)","28185","1582","70.8","4.0","4.0","1.5","32.8","3.9","7.4","2.2","6.3","1.9","12.2"
"9700000US3416380","Union City School District, New Jersey","2.1","15673","1096","9.8","3.8","38.3","6.0","18.7","5.0","18.6","4.6","7.9","3.2","6.8","3.2","68673","29","77.2","4.1","3.7","2.1","0.1","0.1","4.8","2.1","0.0","0.2","12.5","3.1","1.7","0.8","83.0","3.3","10.6","2.8","39.1","(X)","44.1","(X)","33.3","(X)","55888","4647","60851","4928","13311","5297","12847","1304","5191","1064","2797","941","10942","2387","57375","5498","15626","4295","37121","4339","88733","21623","62036","14315","95928","19713","88404","13102","21473","1685","20284","1859","26966","9368","N","N","39610","12305","N","N","20725","4989","17552","10157","18092","1564","37169","8138","(X)","(X)","(X)","(X)","(X)","(X)","24707","1319","80.9","4.5","9.5","2.6","23.2","3.9","6.2","2.1","2.4","1.1","8.2"
"9700000US3418120","Woodbridge Township School District, New Jersey","2.3","25295","1179","8.3","2.1","31.9","4.7","32.3","4.7","10.9","3.0","12.2","2.8","4.4","2.5","100825","38","58.7","4.4","13.2","3.1","0.0","0.1","21.0","4.3","0.0","0.2","5.2","2.2","1.8","0.9","20.2","3.9","46.0","4.0","38.3","(X)","41.2","(X)","28.3","(X)","94897","6099","96557","6765","7713","2389","19424","1517","10242","2389","5712","2444","23484","4206","102457","7664","45116","9851","77042","7815","119809","13878","89200","10474","147754","18850","173271","65277","32744","2229","35309","3261","23376","3504","N","N","35198","6049","N","N","22721","5021","18893","7694","22704","4223","38216","3464","(X)","(X)","(X)","(X)","(X)","(X)","33360","1443","85.0","2.3","25.6","3.3","27.0","3.5","3.7","1.2","2.0","0.9","17.9"
"9700000US3500010","Rio Rancho Public Schools, New Mexico","3.4","23431","1563","9.9","3.1","37.2","4.9","33.9","4.2","6.7","2.2","7.5","2.7","4.7","2.8","94909","1180","76.0","3.2","2.9","0.7","1.7","0.8","2.0","0.4","0.0","0.2","12.4","3.2","5.1","1.8","41.7","1.7","49.8","1.7","28.6","(X)","25.7","(X)","20.9","(X)","72441","5071","68396","4972","11213","4971","16960","1341","9740","2493","N","N","30802","10135","83612","6474","44086","8001","67657","11094","102099","10841","74109","15120","113034","21724","126364","28758","27529","1903","29527","2444","31477","7173","24868","9174","29369","10725","N","N","18271","3433","18204","6976","20831","1873","33074","3235","(X)","(X)","(X)","(X)","(X)","(X)","34111","1213","82.6","2.7","16.0","3.1","29.7","3.0","1.9","0.9","1.6","1.0","23.1"
"9700000US3500060","Albuquerque Public Schools, New Mexico","0.9","162985","4460","16.7","1.5","35.1","1.8","29.0","1.7","11.3","1.3","5.1","0.7","2.8","0.7","680805","1882","72.4","1.5","2.7","0.2","4.8","0.4","2.5","0.2","0.0","0.1","13.0","1.4","4.6","0.7","48.8","0.1","40.1","0.2","27.2","(X)","29.3","(X)","23.0","(X)","66403","2151","67388","2437","16796","3465","17004","442","8659","963","3092","755","27781","1908","79712","3010","46908","6921","65415","5405","107910","4967","67453","5468","141999","15616","97987","12285","26659","798","29745","1036","26572","5235","17856","2261","32627","7186","N","N","15615","1788","15322","2502","18766","841","37183","1469","(X)","(X)","(X)","(X)","(X)","(X)","263238","3848","75.9","1.1","18.6","1.0","29.0","0.9","5.7","0.7","2.0","0.4","18.9"
"9700000US3501080","Gadsden Independent Schools, New Mexico","3.2","13950","1389","14.4","4.4","33.9","6.1","22.5","6.7","14.7","4.7","9.0","4.2","5.4","3.7","66376","5458","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","24.5","(X)","23.7","(X)","15.1","(X)","42751","4159","43640","4259","N","N","13187","2079","9719","1437","3184","1504","17776","7235","43042","4189","18107","6719","35433","7234","60576","9609","36338","5758","72052","14822","53802","21205","12337","1236","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17551","1552","81.8","4.3","2.5","1.2","24.9","4.5","6.2","2.5","3.0","1.8","9.5"
"9700000US3501500","Las Cruces Public Schools, New Mexico","2.5","36338","2268","20.9","3.2","32.3","4.5","29.3","4.5","13.2","3.5","2.1","1.1","2.2","1.5","152838","4821","86.7","3.0","2.6","0.6","1.5","0.5","1.6","0.3","0.0","0.1","5.3","3.0","2.3","1.0","57.9","1.9","36.0","1.8","23.1","(X)","19.7","(X)","17.3","(X)","58742","6284","53838","5528","26641","17140","18128","1197","9230","1945","1800","965","29971","3672","70980","9524","48766","6572","63944","18356","95610","21150","60311","12154","89741","24310","103369","30617","23200","2438","24259","2373","41482","25911","6096","3246","15944","6942","N","N","9778","6361","9533","4310","15762","1673","35076","5061","(X)","(X)","(X)","(X)","(X)","(X)","58424","1906","73.5","2.8","18.4","2.4","29.9","2.6","5.2","1.5","1.8","1.4","22.2"
"9700000US3502370","Santa Fe Public Schools, New Mexico","2.1","28877","1807","18.0","2.8","40.5","4.2","26.7","3.5","8.1","2.0","6.0","2.4","0.7","0.8","123099","2179","83.3","2.5","1.0","0.2","2.2","0.5","1.6","0.4","0.0","0.1","9.4","2.2","2.5","0.8","51.2","1.2","43.6","1.1","24.0","(X)","26.9","(X)","19.7","(X)","77147","4652","66867","4877","32401","6360","18309","824","10018","2039","5386","3174","34210","3829","87439","7476","81095","14527","72583","9470","114827","13962","56005","7205","130515","39565","63296","33585","33261","1917","35715","2127","15584","13273","18142","10434","21905","6721","N","N","19260","6445","30139","8271","19193","2102","50965","3559","(X)","(X)","(X)","(X)","(X)","(X)","50522","1965","75.9","2.2","31.4","2.4","35.2","2.3","2.9","1.0","1.4","0.8","23.5"
"9700000US3602460","Albany City School District, New York","2.5","16885","1515","16.7","4.6","35.4","6.1","28.9","5.1","12.5","4.1","4.1","2.0","2.4","2.2","98566","26","54.1","2.9","29.0","2.4","0.1","0.2","7.2","2.2","0.0","0.1","3.8","1.9","5.7","1.8","10.3","1.8","50.6","2.7","39.9","(X)","40.4","(X)","32.8","(X)","61159","4951","65803","6285","10345","3425","16674","1229","9643","1687","4422","1893","26352","3773","77224","10159","37023","11887","66901","22084","114518","13265","64337","10707","129088","15308","38161","29521","27002","2499","36218","3778","18227","2533","N","N","14428","7394","N","N","13849","5779","8737","3556","17169","4760","36677","3901","(X)","(X)","(X)","(X)","(X)","(X)","41262","2095","75.0","3.6","18.4","3.1","25.0","3.4","7.6","2.0","3.6","1.6","16.5"
"9700000US3605280","Brentwood Union Free School District, New York","3.1","17849","1463","8.3","2.9","23.4","5.0","23.5","5.4","19.9","4.7","11.9","3.5","13.0","4.2","92123","6968","54.6","5.2","15.6","3.7","0.5","0.5","2.6","1.6","0.0","0.2","21.3","5.5","5.4","3.0","57.9","4.4","23.3","3.0","56.8","(X)","57.8","(X)","41.9","(X)","81858","6033","80940","6168","N","N","17057","1674","7583","1305","3210","2303","21689","4603","82803","6468","32451","9877","49574","8510","89925","21569","78841","11031","149600","21505","107243","14443","20644","1554","21686","2452","23996","3323","N","N","20283","15023","N","N","17708","3749","12210","4849","19607","1883","21889","4458","(X)","(X)","(X)","(X)","(X)","(X)","20958","1430","87.4","2.9","8.9","2.4","28.3","4.1","6.2","2.4","3.8","2.1","13.4"
"9700000US3605850","Buffalo City School District, New York","1.6","55462","1839","18.8","2.8","44.3","3.3","17.4","2.5","12.4","2.3","4.5","1.3","2.7","1.1","258699","39","47.3","1.7","37.2","1.5","0.5","0.2","5.6","0.9","0.0","0.1","6.2","1.0","3.1","0.7","10.7","0.9","44.7","1.5","37.1","(X)","40.6","(X)","32.2","(X)","47833","2450","51537","3284","10804","3601","15155","645","8905","557","3871","563","18748","1797","55063","3459","26681","4140","43252","5671","95351","11625","60718","6167","103547","16716","79876","16125","21164","1001","28597","1931","16560","1575","11691","5763","9145","1839","N","N","9470","1706","9682","2552","9299","1275","29515","1972","(X)","(X)","(X)","(X)","(X)","(X)","110070","3145","70.5","2.0","15.3","1.4","27.9","1.8","11.1","1.5","5.9","0.9","16.0"
"9700000US3612630","Greece Central School District, New York","3.2","22083","1295","16.2","3.0","27.7","4.3","32.5","5.3","12.3","3.4","9.7","2.7","1.5","1.1","84997","2250","86.5","2.9","7.6","2.6","0.2","0.3","2.1","0.9","0.1","0.1","2.0","1.4","1.5","0.8","4.8","1.9","84.2","2.9","28.1","(X)","26.1","(X)","22.9","(X)","62511","4100","61227","4439","7005","3527","19485","1235","10317","3100","5267","3042","20408","2850","72566","5231","42680","5277","59985","10498","84975","8677","73160","15895","113265","11236","91002","22623","27345","1831","28807","1914","17827","5821","N","N","20217","9296","N","N","10512","4124","17081","13852","18716","6193","28827","1927","(X)","(X)","(X)","(X)","(X)","(X)","35284","1550","75.3","3.2","27.1","4.0","36.5","3.4","3.2","1.4","3.2","1.4","27.0"
"9700000US3615570","Ithaca City School District, New York","2.8","10496","1353","N","N","N","N","N","N","N","N","N","N","N","N","68772","3075","73.6","1.9","6.1","1.4","0.1","0.2","15.3","2.0","0.0","0.2","0.5","0.4","4.3","1.8","6.1","1.1","70.0","1.6","33.9","(X)","21.9","(X)","40.9","(X)","74405","9359","80486","10070","12464","3952","19605","2556","9779","4101","2307","1437","41501","25652","110994","18080","N","N","N","N","N","N","N","N","N","N","N","N","26998","3079","31464","3895","6214","3666","N","N","18195","4255","N","N","N","N","N","N","10176","3211","32529","4060","(X)","(X)","(X)","(X)","(X)","(X)","23518","1916","70.6","4.7","31.3","5.0","23.7","3.5","3.9","2.2","3.6","2.3","14.0"
"9700000US3616230","Kenmore-Tonawanda Union Free School District, New York","3.9","17280","1052","14.3","3.8","28.8","5.2","30.4","6.5","12.0","3.8","11.6","3.9","2.9","1.7","67580","1207","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","23.8","(X)","25.4","(X)","18.5","(X)","64168","5804","63428","6193","9609","6541","17846","1214","9162","1159","N","N","20840","3823","80122","8027","47221","6273","68341","19136","91358","12523","64870","14894","134926","18772","86470","14831","29389","2636","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30264","1888","75.4","3.5","21.9","3.1","37.6","3.6","4.7","2.0","0.8","0.7","24.5"
"9700000US3619230","Longwood Central School District, New York","5.1","15724","1776","N","N","N","N","N","N","N","N","N","N","N","N","66266","5889","80.9","4.6","10.5","3.7","0.0","0.2","4.3","2.3","0.0","0.2","1.9","1.1","2.3","1.4","16.2","4.7","68.3","5.5","37.2","(X)","38.4","(X)","29.1","(X)","82527","8301","82089","9169","16427","9905","17805","1562","10469","3066","N","N","27078","4710","95372","11140","N","N","N","N","N","N","N","N","N","N","N","N","32106","3128","33507","2708","18732","6012","N","N","21959","7983","N","N","N","N","20427","11127","26157","13886","35895","2977","(X)","(X)","(X)","(X)","(X)","(X)","25125","2055","77.5","4.1","20.5","3.4","37.8","4.3","3.3","1.6","2.4","1.5","26.2"
"9700000US3620100","Mount Vernon School District, New York","3.2","16074","952","8.5","3.4","42.5","5.0","16.5","4.2","15.1","3.4","7.7","2.9","9.6","3.5","68455","29","25.4","3.7","62.6","4.3","0.6","0.5","1.7","0.9","0.0","0.2","6.8","2.8","2.9","1.7","18.9","4.0","17.0","2.6","32.0","(X)","36.9","(X)","27.5","(X)","66237","4712","67016","4918","9481","3695","16637","1813","9302","1281","3159","1206","19564","4287","77815","6214","24178","8675","50017","6818","105590","17659","100548","18768","148028","23156","108399","14771","25155","1746","32885","5250","22444","1998","N","N","31355","8333","N","N","23562","8201","17276","8577","21104","4436","39201","5743","(X)","(X)","(X)","(X)","(X)","(X)","24538","1405","82.2","3.5","15.1","3.3","30.2","4.1","5.1","1.8","2.7","1.5","16.6"
