"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Illinois","2014","CSISWPR","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","18"
"Annual Survey of School System Finance","Illinois","2018","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","18"
"Annual Survey of School System Finance","Indiana","2013","CSIEBPR","Elementary-secondary education school system State ranking for current expenditures Instruction Employee benefits per pupil","State and Local ","18"
"Annual Survey of School System Finance","Kentucky","2018","CSIEBPR","Elementary-secondary education school system State ranking for current expenditures Instruction Employee benefits per pupil","State and Local ","18"
"Annual Survey of School System Finance","Louisiana","2012","CSIEBPR","Elementary-secondary education school system State ranking for current expenditures Instruction Employee benefits per pupil","State and Local ","18"
"Annual Survey of School System Finance","Louisiana","2014","LSPR","Elementary-secondary education school system State ranking for revenue from local sources per pupil","State and Local ","18"
"Annual Survey of School System Finance","Maine","2012","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Maine","2013","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Maine","2015","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Maryland","2014","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","18"
"Annual Survey of School System Finance","Maryland","2015","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","18"
"Annual Survey of School System Finance","Massachusetts","2016","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","18"
"Annual Survey of School System Finance","Minnesota","2017","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Minnesota","2015","CSPR","Elementary-secondary education school system State ranking for current expenditures Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Minnesota","2016","CSPR","Elementary-secondary education school system State ranking for current expenditures Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Minnesota","2017","CSPR","Elementary-secondary education school system State ranking for current expenditures Total per pupil","State and Local ","18"
"Annual Survey of School System Finance","Minnesota","2013","TOTREVPR","Elementary-secondary education school system State ranking for total revenue per pupil","State and Local ","18"
