"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Nevada","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","22687"
"Annual Survey of School System Finance","Nevada","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","21384"
"Annual Survey of School System Finance","Nevada","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","21337"
"Annual Survey of School System Finance","Nevada","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","11540"
"Annual Survey of School System Finance","Nevada","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","12112"
"Annual Survey of School System Finance","Nevada","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","11669"
"Annual Survey of School System Finance","Nevada","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","7870"
"Annual Survey of School System Finance","Nevada","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","7499"
"Annual Survey of School System Finance","Nevada","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5132"
"Annual Survey of School System Finance","Nevada","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5823"
"Annual Survey of School System Finance","New Hampshire","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1645446"
"Annual Survey of School System Finance","New Hampshire","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1691687"
"Annual Survey of School System Finance","New Hampshire","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1777466"
"Annual Survey of School System Finance","New Hampshire","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1827290"
"Annual Survey of School System Finance","New Hampshire","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1876384"
"Annual Survey of School System Finance","New Hampshire","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1951914"
"Annual Survey of School System Finance","New Hampshire","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2026128"
"Annual Survey of School System Finance","New Hampshire","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","210"
