"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Missouri","2012","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","288926"
"Annual Survey of School System Finance","Missouri","2013","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","186604"
"Annual Survey of School System Finance","Missouri","2014","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","175091"
"Annual Survey of School System Finance","Missouri","2015","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","224928"
"Annual Survey of School System Finance","Missouri","2016","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","178909"
"Annual Survey of School System Finance","Missouri","2017","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","162045"
"Annual Survey of School System Finance","Missouri","2018","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","168634"
"Annual Survey of School System Finance","Missouri","2012","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","169088"
"Annual Survey of School System Finance","Missouri","2013","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","178917"
"Annual Survey of School System Finance","Missouri","2014","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","170500"
"Annual Survey of School System Finance","Missouri","2015","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","173067"
"Annual Survey of School System Finance","Missouri","2016","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","171810"
"Annual Survey of School System Finance","Missouri","2017","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","180553"
"Annual Survey of School System Finance","Missouri","2018","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","175656"
"Annual Survey of School System Finance","Missouri","2012","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","234311"
"Annual Survey of School System Finance","Missouri","2013","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","221351"
